epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
12,1631.82,0.03261,0.04008,4.22891,0.89675,0.23174,0.33703,0.24835,0.19259,0.23174,0.33703,0.24784,0.17879,0.03128,0.04102,4.22394,0.89537,0.000441442,0.000441442,0.000441442
13,1766.74,0.03127,0.03695,4.14925,0.88222,0.28794,0.40951,0.25623,0.19931,0.287,0.40826,0.25496,0.18175,0.03191,0.04118,4.21041,0.90262,0.000438301,0.000438301,0.000438301
14,1903.31,0.03121,0.03759,4.10372,0.87917,0.32347,0.36279,0.25281,0.19955,0.32375,0.36304,0.25219,0.18604,0.03067,0.0409,4.12604,0.89488,0.000435159,0.000435159,0.000435159
15,2039.24,0.03145,0.03779,4.05087,0.88778,0.30965,0.37984,0.24857,0.19653,0.30931,0.37911,0.24842,0.18458,0.03096,0.04132,4.02391,0.89924,0.000432018,0.000432018,0.000432018
16,2175.06,0.03045,0.03632,4.07605,0.88142,0.25421,0.3807,0.23977,0.1901,0.25421,0.3807,0.23924,0.1744,0.03071,0.04099,4.07699,0.90447,0.000428876,0.000428876,0.000428876
17,2311.08,0.02998,0.03582,3.97381,0.87951,0.36218,0.35962,0.25457,0.20175,0.36218,0.35962,0.25436,0.18907,0.02967,0.03898,3.99131,0.89748,0.000425734,0.000425734,0.000425734
18,2446.54,0.03041,0.0371,3.83915,0.89054,0.26438,0.37015,0.24893,0.19491,0.26365,0.36963,0.24778,0.18418,0.03086,0.04026,4.10889,0.90283,0.000422593,0.000422593,0.000422593
19,2582.31,0.0296,0.03546,3.79798,0.87671,0.36039,0.42446,0.28525,0.22294,0.36017,0.4242,0.28445,0.2107,0.03127,0.04147,3.97277,0.90171,0.000419451,0.000419451,0.000419451
20,2719.41,0.03126,0.0385,3.79988,0.88484,0.27846,0.44835,0.25346,0.20133,0.27857,0.44777,0.2531,0.18895,0.03054,0.03911,4.00521,0.89935,0.00041631,0.00041631,0.00041631
21,2857.07,0.02937,0.0357,3.76013,0.87383,0.23961,0.43948,0.27568,0.22127,0.2404,0.44058,0.27592,0.20464,0.02981,0.04057,3.84482,0.89863,0.000413168,0.000413168,0.000413168
22,2993.62,0.02893,0.035,3.71105,0.87547,0.32976,0.44487,0.2905,0.23289,0.32978,0.44341,0.28982,0.21871,0.0303,0.03905,3.90477,0.89522,0.000410026,0.000410026,0.000410026
23,3131.59,0.02928,0.03486,3.66693,0.87165,0.33178,0.40446,0.28295,0.22485,0.33178,0.40446,0.28247,0.21236,0.0303,0.04064,3.9163,0.90099,0.000406885,0.000406885,0.000406885
24,3270.89,0.03016,0.03655,3.60914,0.88614,0.29344,0.50044,0.28968,0.22997,0.29302,0.49903,0.28906,0.22349,0.03158,0.03989,3.88794,0.90324,0.000403743,0.000403743,0.000403743
25,3408.04,0.03003,0.03564,3.61834,0.86962,0.31912,0.45243,0.28728,0.23343,0.3211,0.45196,0.28703,0.22099,0.0313,0.04049,3.76191,0.90518,0.000400602,0.000400602,0.000400602
26,3544.97,0.02949,0.03492,3.47273,0.87566,0.3067,0.45233,0.28277,0.23072,0.3067,0.45233,0.28241,0.21453,0.02948,0.04,3.85528,0.89687,0.00039746,0.00039746,0.00039746
27,3682.09,0.0284,0.03472,3.4932,0.87279,0.27465,0.42092,0.25518,0.20339,0.27465,0.42092,0.25428,0.19186,0.02979,0.03956,3.88945,0.89779,0.000394318,0.000394318,0.000394318
28,3819.06,0.02985,0.03628,3.44663,0.87204,0.28124,0.39329,0.26726,0.21466,0.28175,0.3938,0.2672,0.20251,0.03016,0.03869,3.76113,0.90093,0.000391177,0.000391177,0.000391177
29,3955.2,0.02913,0.03552,3.46455,0.87161,0.32336,0.45389,0.26891,0.21724,0.32397,0.45314,0.2684,0.20123,0.02997,0.04049,4.03955,0.90119,0.000388035,0.000388035,0.000388035
30,4092,0.02956,0.03648,3.47595,0.86929,0.31651,0.38944,0.29378,0.23962,0.31679,0.3897,0.29358,0.22192,0.02931,0.03839,3.7677,0.89313,0.000384894,0.000384894,0.000384894
31,4228.49,0.02902,0.03536,3.33257,0.86764,0.31602,0.46394,0.30055,0.24275,0.31581,0.46368,0.29958,0.2269,0.03017,0.03909,3.70118,0.8984,0.000381752,0.000381752,0.000381752
32,4365.62,0.02877,0.03533,3.29963,0.8703,0.30784,0.42629,0.27788,0.22224,0.30784,0.42629,0.27763,0.20828,0.02939,0.03877,3.76106,0.89794,0.00037861,0.00037861,0.00037861
33,4501.83,0.02873,0.03505,3.31459,0.87118,0.32939,0.48764,0.28351,0.22745,0.32888,0.48845,0.28335,0.21211,0.02956,0.03882,3.93518,0.89921,0.000375469,0.000375469,0.000375469
34,4638.94,0.02882,0.03478,3.25353,0.87416,0.39827,0.43541,0.31819,0.25948,0.399,0.43615,0.31788,0.24223,0.03013,0.03844,3.62026,0.89872,0.000372327,0.000372327,0.000372327
35,4774.5,0.02904,0.0345,3.18239,0.87145,0.38307,0.41787,0.30723,0.25197,0.38447,0.41817,0.30647,0.2318,0.03021,0.03982,3.71206,0.90443,0.000369186,0.000369186,0.000369186
36,4910.6,0.02778,0.03284,3.25162,0.86928,0.38781,0.37627,0.32431,0.26973,0.38806,0.37675,0.32382,0.24335,0.0299,0.04068,3.73893,0.90545,0.000366044,0.000366044,0.000366044
37,5047.18,0.02824,0.03454,3.18163,0.86376,0.35479,0.44411,0.29247,0.23922,0.35472,0.4447,0.29192,0.22052,0.03017,0.04198,4.20594,0.90833,0.000362902,0.000362902,0.000362902
38,5183.47,0.02848,0.035,3.16944,0.86666,0.38536,0.40623,0.30534,0.25212,0.39739,0.39629,0.30562,0.23101,0.02964,0.03908,3.76966,0.89703,0.000359761,0.000359761,0.000359761
39,5320.2,0.0285,0.03347,3.15372,0.86438,0.32934,0.41784,0.33483,0.27873,0.3287,0.41736,0.33336,0.25195,0.02944,0.03935,3.75109,0.89706,0.000356619,0.000356619,0.000356619
40,5457.82,0.02876,0.03522,3.11649,0.87093,0.33211,0.40756,0.32259,0.26634,0.33232,0.40804,0.32208,0.24565,0.02999,0.04028,3.6868,0.90379,0.000353478,0.000353478,0.000353478
41,5592.67,0.02791,0.03337,3.06596,0.86464,0.32994,0.41964,0.31577,0.26567,0.33031,0.42037,0.31599,0.24127,0.02918,0.03944,3.65253,0.89737,0.000350336,0.000350336,0.000350336
42,5728.45,0.02792,0.03379,3.02572,0.86448,0.26993,0.42165,0.30163,0.24421,0.27036,0.42238,0.30198,0.22396,0.02989,0.03937,3.82316,0.90133,0.000347194,0.000347194,0.000347194
43,5865.06,0.02916,0.0351,3.13584,0.86881,0.31339,0.43584,0.32414,0.26832,0.31425,0.43607,0.32361,0.24663,0.02985,0.04039,3.5054,0.90183,0.000344053,0.000344053,0.000344053
44,6000.31,0.02811,0.03418,3.02808,0.86797,0.31358,0.48651,0.32704,0.27383,0.31379,0.48699,0.32657,0.24966,0.02938,0.04008,3.6438,0.89986,0.000340911,0.000340911,0.000340911
45,6134.94,0.028,0.03421,2.98076,0.86041,0.29995,0.53568,0.33083,0.26767,0.29939,0.53461,0.33035,0.23731,0.03037,0.04071,3.77124,0.90886,0.00033777,0.00033777,0.00033777
46,6270.42,0.02975,0.03579,3.02763,0.87345,0.28881,0.50997,0.33318,0.27395,0.2941,0.50635,0.33326,0.25304,0.0303,0.03922,3.63299,0.9018,0.000334628,0.000334628,0.000334628
47,6405.76,0.028,0.03447,2.9401,0.87011,0.35276,0.47757,0.34301,0.28428,0.35406,0.47271,0.34337,0.25815,0.02965,0.04027,3.39195,0.89806,0.000331486,0.000331486,0.000331486
48,6541.9,0.02758,0.0336,2.88763,0.86312,0.30896,0.51501,0.33535,0.27764,0.30929,0.51221,0.335,0.25059,0.02996,0.03923,3.61253,0.90494,0.000328345,0.000328345,0.000328345
49,6678.84,0.02808,0.03472,2.91618,0.86435,0.27161,0.46794,0.31412,0.25641,0.27926,0.45535,0.31366,0.23806,0.02935,0.03862,3.7094,0.89662,0.000325203,0.000325203,0.000325203
50,6815.36,0.02746,0.03322,2.87054,0.85806,0.30073,0.47788,0.32427,0.26487,0.30049,0.47704,0.32346,0.24156,0.02941,0.0392,3.84901,0.90132,0.000322062,0.000322062,0.000322062
51,6951.08,0.02748,0.03421,2.82778,0.86372,0.33198,0.41971,0.30565,0.25248,0.32921,0.4198,0.30489,0.22774,0.03024,0.04199,3.87206,0.91444,0.00031892,0.00031892,0.00031892
52,7086.49,0.02787,0.03447,2.86966,0.86974,0.32299,0.47123,0.35143,0.29193,0.32371,0.47222,0.35137,0.26542,0.02892,0.03883,3.62207,0.89539,0.000315778,0.000315778,0.000315778
53,7220.79,0.02708,0.03227,2.84059,0.85312,0.32686,0.48133,0.33201,0.27162,0.32729,0.48207,0.33173,0.25204,0.02991,0.03956,3.54683,0.90473,0.000312637,0.000312637,0.000312637
54,7355.45,0.02743,0.03403,2.87445,0.87024,0.32318,0.46501,0.30069,0.24801,0.32311,0.46559,0.2994,0.22508,0.02971,0.04087,3.7887,0.91237,0.000309495,0.000309495,0.000309495
55,7489.76,0.02781,0.03424,2.74047,0.86032,0.33832,0.46023,0.33576,0.27742,0.33791,0.45972,0.3353,0.25223,0.02909,0.03946,3.66751,0.9034,0.000306354,0.000306354,0.000306354
56,7625.64,0.02701,0.03307,2.77849,0.85982,0.3522,0.40505,0.29352,0.24404,0.34958,0.40683,0.29341,0.2209,0.02959,0.03983,3.89103,0.902,0.000303212,0.000303212,0.000303212
57,7761.68,0.0272,0.03372,2.67969,0.86773,0.28069,0.44341,0.31524,0.26416,0.28097,0.44367,0.31504,0.23719,0.02915,0.03944,3.81227,0.90285,0.00030007,0.00030007,0.00030007
58,7897.85,0.02741,0.03422,2.672,0.85889,0.33896,0.44024,0.33416,0.27805,0.34028,0.44065,0.33457,0.25143,0.02872,0.03851,3.65633,0.89868,0.000296929,0.000296929,0.000296929
59,8034.43,0.02781,0.03402,2.67886,0.86377,0.30273,0.46275,0.31797,0.26299,0.30317,0.46348,0.31829,0.23753,0.03028,0.04075,3.68736,0.91132,0.000293787,0.000293787,0.000293787
60,8171.14,0.02747,0.03362,2.67353,0.86215,0.36932,0.42093,0.32576,0.27188,0.36978,0.42167,0.32567,0.24373,0.02852,0.0388,3.70631,0.89575,0.000290646,0.000290646,0.000290646
61,8307.37,0.02671,0.03309,2.639,0.85835,0.30527,0.42267,0.33328,0.27713,0.30374,0.42434,0.3333,0.25174,0.02844,0.03883,3.56289,0.8985,0.000287504,0.000287504,0.000287504
62,8443.61,0.02708,0.03353,2.62801,0.86133,0.32167,0.41894,0.32571,0.27087,0.32211,0.41967,0.32575,0.24375,0.02835,0.03803,3.84268,0.89585,0.000284362,0.000284362,0.000284362
63,8578.9,0.02648,0.03237,2.54485,0.85379,0.35112,0.44364,0.32764,0.27176,0.35177,0.44438,0.32757,0.24685,0.02882,0.03935,3.76871,0.89901,0.000281221,0.000281221,0.000281221
64,8714.94,0.02693,0.03319,2.52812,0.8618,0.37267,0.43837,0.34998,0.29393,0.37131,0.43746,0.34889,0.26618,0.02863,0.03911,3.60361,0.90082,0.000278079,0.000278079,0.000278079
65,8850.75,0.02751,0.03418,2.57044,0.86023,0.40552,0.44031,0.34534,0.28815,0.40598,0.44104,0.34595,0.25662,0.02895,0.04018,3.56123,0.90023,0.000274938,0.000274938,0.000274938
66,8986.93,0.02692,0.03339,2.5213,0.86351,0.35524,0.38966,0.33005,0.2753,0.35543,0.39014,0.33009,0.25097,0.02898,0.0392,3.56469,0.89919,0.000271796,0.000271796,0.000271796
67,9123.04,0.02735,0.0334,2.55967,0.85908,0.34256,0.42793,0.34007,0.284,0.34258,0.42815,0.33955,0.25899,0.02891,0.03954,3.69161,0.90292,0.000268654,0.000268654,0.000268654
68,9259.18,0.02682,0.0334,2.5437,0.85826,0.36833,0.3847,0.32395,0.26798,0.36796,0.38584,0.32438,0.24087,0.0293,0.03947,3.75461,0.90358,0.000265513,0.000265513,0.000265513
69,9394.43,0.02654,0.032,2.44242,0.85215,0.32418,0.43044,0.338,0.28105,0.32461,0.43117,0.33861,0.25606,0.02916,0.03923,3.70021,0.89815,0.000262371,0.000262371,0.000262371
70,9531.22,0.02741,0.03467,2.48421,0.86109,0.35102,0.44046,0.34071,0.28349,0.3519,0.44145,0.34141,0.25661,0.02876,0.03882,3.61818,0.89287,0.00025923,0.00025923,0.00025923
71,9667.02,0.02608,0.03291,2.43667,0.86094,0.34433,0.41966,0.33808,0.28633,0.34515,0.42065,0.33862,0.25616,0.02854,0.03911,3.63814,0.90133,0.000256088,0.000256088,0.000256088
72,9802.74,0.02677,0.03317,2.36836,0.85665,0.33477,0.42273,0.32734,0.27622,0.33532,0.42347,0.32809,0.24612,0.02862,0.03857,3.8988,0.89231,0.000252946,0.000252946,0.000252946
73,9938.85,0.02689,0.03241,2.43799,0.8543,0.38744,0.38466,0.33558,0.28041,0.38758,0.38488,0.33532,0.25278,0.02909,0.04029,3.63763,0.90186,0.000249805,0.000249805,0.000249805
74,10076.7,0.027,0.03268,2.3522,0.85731,0.33446,0.43069,0.34812,0.28426,0.33459,0.43117,0.34817,0.26006,0.02936,0.03915,3.56029,0.89692,0.000246663,0.000246663,0.000246663
75,10213.9,0.02676,0.03235,2.26106,0.85636,0.36655,0.39151,0.35735,0.29839,0.36702,0.39131,0.35781,0.27208,0.02908,0.03956,3.5482,0.8957,0.000243522,0.000243522,0.000243522
76,10350.4,0.02779,0.03458,2.29098,0.86058,0.30217,0.47731,0.33878,0.28244,0.30211,0.47753,0.33936,0.25439,0.0283,0.03908,3.61685,0.89992,0.00024038,0.00024038,0.00024038
77,10487.7,0.02602,0.03147,2.27391,0.85498,0.36198,0.41786,0.34073,0.28361,0.36198,0.41786,0.3404,0.25658,0.02926,0.04053,3.69043,0.90209,0.000237238,0.000237238,0.000237238
78,10623.7,0.0261,0.03234,2.30262,0.85617,0.3616,0.40648,0.34239,0.28416,0.36308,0.40832,0.34364,0.25961,0.02879,0.03886,3.7327,0.89839,0.000234097,0.000234097,0.000234097
79,10760.1,0.02632,0.03232,2.21473,0.854,0.41086,0.39637,0.34894,0.293,0.41103,0.39684,0.34907,0.26149,0.02894,0.03964,3.59596,0.90154,0.000230955,0.000230955,0.000230955
80,10896.1,0.02656,0.03273,2.24347,0.85721,0.31857,0.42571,0.33611,0.28064,0.31668,0.42662,0.33625,0.2513,0.02886,0.03942,3.7472,0.89755,0.000227814,0.000227814,0.000227814
81,11032.6,0.02691,0.03353,2.22118,0.8601,0.33384,0.45657,0.34948,0.29413,0.33336,0.45749,0.35008,0.26321,0.02854,0.03883,3.63711,0.89714,0.000224672,0.000224672,0.000224672
82,11169,0.02682,0.03349,2.19997,0.86479,0.33339,0.4598,0.34378,0.2867,0.33436,0.46011,0.34405,0.25812,0.0283,0.03851,3.5756,0.89271,0.00022153,0.00022153,0.00022153
83,11303.9,0.02616,0.03156,2.17967,0.856,0.34519,0.43779,0.34672,0.29203,0.34498,0.43801,0.34703,0.2617,0.02863,0.03958,3.59343,0.89573,0.000218389,0.000218389,0.000218389
84,11441.1,0.02594,0.03198,2.18443,0.85657,0.40338,0.42673,0.3446,0.28766,0.40497,0.42733,0.3438,0.26461,0.02864,0.0388,3.61788,0.89861,0.000215247,0.000215247,0.000215247
85,11577.9,0.02667,0.03361,2.15774,0.86301,0.34268,0.37656,0.32707,0.27325,0.3423,0.37631,0.32649,0.24743,0.02872,0.03911,3.8511,0.8957,0.000212106,0.000212106,0.000212106
86,11714.9,0.02635,0.03237,2.12441,0.85943,0.37254,0.38916,0.33923,0.28495,0.37254,0.38916,0.33904,0.25519,0.02847,0.03923,3.77376,0.89574,0.000208964,0.000208964,0.000208964
87,11851,0.02638,0.03205,2.09933,0.85709,0.4031,0.36578,0.33199,0.27648,0.40348,0.36604,0.33171,0.25098,0.0289,0.03929,3.83451,0.89911,0.000205822,0.000205822,0.000205822
88,11988.1,0.02625,0.03239,2.04543,0.85727,0.35178,0.44194,0.35556,0.2965,0.35224,0.44267,0.35561,0.26563,0.02838,0.03918,3.59847,0.89283,0.000202681,0.000202681,0.000202681
89,12125.3,0.02633,0.03296,2.03994,0.85048,0.38003,0.39082,0.3428,0.28681,0.381,0.39181,0.34358,0.26108,0.02837,0.03893,3.5477,0.89602,0.000199539,0.000199539,0.000199539
90,12262.5,0.0261,0.03233,2.04226,0.85054,0.38256,0.38515,0.34884,0.29056,0.38309,0.38589,0.34904,0.26627,0.02869,0.03894,3.82582,0.89708,0.000196398,0.000196398,0.000196398
