epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1784.37,0.03782,0.04469,4.37695,0.87936,0.31876,0.36293,0.26787,0.21177,0.31876,0.36293,0.26733,0.19473,0.03943,0.05288,4.50141,0.90984,0.000438301,0.000438301,0.000438301
14,1921.57,0.03824,0.04559,4.32409,0.8773,0.31168,0.39408,0.2737,0.21765,0.31261,0.38881,0.27337,0.20746,0.03944,0.05274,4.41175,0.91113,0.000435159,0.000435159,0.000435159
15,2058.56,0.03805,0.04573,4.23984,0.88377,0.29479,0.41462,0.26877,0.20992,0.29383,0.41289,0.26613,0.19506,0.03886,0.05319,4.35238,0.91251,0.000432018,0.000432018,0.000432018
16,2194.69,0.03681,0.04372,4.2612,0.87675,0.28601,0.37162,0.26411,0.21024,0.28705,0.36931,0.26347,0.19068,0.0385,0.05421,4.43907,0.91197,0.000428876,0.000428876,0.000428876
17,2331.65,0.03617,0.04333,4.162,0.87632,0.2428,0.3717,0.27667,0.21832,0.2428,0.3717,0.27636,0.20163,0.0378,0.05215,4.21575,0.91074,0.000425734,0.000425734,0.000425734
18,2467.65,0.03704,0.04462,4.03204,0.88826,0.29077,0.38263,0.27389,0.21742,0.29134,0.38363,0.27383,0.20399,0.039,0.05254,4.3382,0.91276,0.000422593,0.000422593,0.000422593
19,2603.8,0.03671,0.04345,3.9919,0.87815,0.29104,0.39727,0.25682,0.20502,0.29064,0.39653,0.25483,0.19317,0.03999,0.05491,4.53063,0.91491,0.000419451,0.000419451,0.000419451
20,2742.04,0.03884,0.04697,3.9982,0.88699,0.28063,0.44372,0.26932,0.2152,0.28848,0.43678,0.26844,0.20041,0.03816,0.05126,4.32181,0.91108,0.00041631,0.00041631,0.00041631
21,2879.02,0.03624,0.04356,3.97279,0.8733,0.21024,0.4503,0.26948,0.21633,0.20993,0.44948,0.26887,0.2028,0.03804,0.05374,4.38865,0.91132,0.000413168,0.000413168,0.000413168
22,3014.95,0.03573,0.04322,3.86164,0.87736,0.36108,0.35627,0.29182,0.23444,0.36078,0.35602,0.29058,0.21757,0.03885,0.05266,4.21968,0.91452,0.000410026,0.000410026,0.000410026
23,3151.76,0.03588,0.04323,3.81219,0.8719,0.31097,0.39259,0.27524,0.22027,0.31117,0.39228,0.27519,0.20421,0.03829,0.05123,4.23991,0.91179,0.000406885,0.000406885,0.000406885
24,3291.16,0.03693,0.04503,3.80019,0.88454,0.30378,0.38236,0.28273,0.22648,0.30366,0.38221,0.28236,0.21629,0.03788,0.05099,4.09272,0.90884,0.000403743,0.000403743,0.000403743
25,3427.46,0.03677,0.04375,3.77576,0.87015,0.29836,0.44952,0.29914,0.24314,0.29935,0.44934,0.29931,0.22583,0.03698,0.05075,3.99336,0.90098,0.000400602,0.000400602,0.000400602
26,3565.16,0.03629,0.04362,3.64388,0.87521,0.41336,0.37662,0.30153,0.24368,0.41204,0.37455,0.29938,0.22205,0.03819,0.05187,4.05755,0.91171,0.00039746,0.00039746,0.00039746
27,3702.4,0.03476,0.04278,3.67832,0.873,0.28717,0.42302,0.27014,0.21977,0.28545,0.42573,0.26916,0.20294,0.0379,0.05166,4.32948,0.91367,0.000394318,0.000394318,0.000394318
28,3840.02,0.03648,0.04406,3.61165,0.86943,0.30962,0.41963,0.28844,0.23679,0.30922,0.41911,0.28805,0.21814,0.03585,0.04788,4.10342,0.89636,0.000391177,0.000391177,0.000391177
29,3977.49,0.03571,0.04334,3.6114,0.87086,0.32766,0.38046,0.29166,0.23534,0.32731,0.38021,0.29099,0.21993,0.03797,0.05058,4.19723,0.91547,0.000388035,0.000388035,0.000388035
30,4115.67,0.03647,0.04382,3.65732,0.86845,0.28415,0.3926,0.28567,0.23365,0.28353,0.39183,0.28474,0.21669,0.03781,0.05039,4.2306,0.90847,0.000384894,0.000384894,0.000384894
31,4254.8,0.03549,0.04252,3.53692,0.86578,0.30434,0.39455,0.29368,0.23854,0.30377,0.39356,0.29261,0.22129,0.03884,0.05266,4.08763,0.92317,0.000381752,0.000381752,0.000381752
32,4393.47,0.03533,0.04244,3.48752,0.86792,0.36641,0.39216,0.30091,0.24589,0.36615,0.39191,0.29958,0.22807,0.03734,0.05084,4.0493,0.91427,0.00037861,0.00037861,0.00037861
33,4531.84,0.03558,0.04257,3.50632,0.87243,0.31225,0.3961,0.28017,0.22609,0.31097,0.39485,0.27826,0.21061,0.03787,0.0517,4.27204,0.91773,0.000375469,0.000375469,0.000375469
34,4669.75,0.03525,0.04276,3.40973,0.8693,0.34226,0.39769,0.31049,0.25427,0.34186,0.39687,0.30944,0.23537,0.03859,0.05082,4.03262,0.91587,0.000372327,0.000372327,0.000372327
35,4804.77,0.0355,0.04237,3.34143,0.86902,0.33518,0.33121,0.29161,0.24073,0.33489,0.33096,0.2902,0.22424,0.03707,0.05078,4.18067,0.9102,0.000369186,0.000369186,0.000369186
36,4941.24,0.03398,0.04089,3.4155,0.86985,0.32154,0.40693,0.30524,0.25151,0.32161,0.40557,0.3048,0.23317,0.03681,0.04901,4.03691,0.90565,0.000366044,0.000366044,0.000366044
37,5078.86,0.0343,0.04171,3.33478,0.8596,0.3213,0.4015,0.28398,0.23377,0.32164,0.40245,0.28341,0.21838,0.03818,0.05297,4.54748,0.92319,0.000362902,0.000362902,0.000362902
38,5214.67,0.03508,0.04249,3.35808,0.86364,0.24935,0.45978,0.29334,0.23674,0.25063,0.45774,0.29158,0.21498,0.03898,0.05168,3.97422,0.92291,0.000359761,0.000359761,0.000359761
39,5350.27,0.03568,0.04072,3.29643,0.86386,0.31828,0.4648,0.30513,0.25,0.31799,0.46399,0.3042,0.23113,0.03746,0.05043,4.1708,0.9084,0.000356619,0.000356619,0.000356619
40,5486.77,0.03581,0.04325,3.28082,0.8703,0.30336,0.40441,0.28169,0.23086,0.30379,0.40332,0.28177,0.21769,0.03762,0.05002,4.20212,0.90705,0.000353478,0.000353478,0.000353478
41,5621.4,0.03488,0.04089,3.23876,0.86565,0.33703,0.37909,0.31548,0.257,0.3369,0.37875,0.31439,0.23313,0.03851,0.05224,3.92317,0.91415,0.000350336,0.000350336,0.000350336
42,5756.41,0.03462,0.04151,3.18761,0.8654,0.36508,0.42891,0.33518,0.27396,0.36482,0.4305,0.33468,0.25539,0.03635,0.04852,4.24254,0.90131,0.000347194,0.000347194,0.000347194
43,5892.55,0.03552,0.04219,3.27421,0.8678,0.3915,0.39192,0.32633,0.27074,0.39173,0.3924,0.32606,0.25106,0.03775,0.05143,3.93661,0.92037,0.000344053,0.000344053,0.000344053
44,6028.09,0.0354,0.04169,3.18463,0.86972,0.33093,0.44823,0.33049,0.26869,0.33055,0.44742,0.32931,0.24852,0.03866,0.05061,3.94186,0.91709,0.000340911,0.000340911,0.000340911
45,6162.42,0.03385,0.04108,3.14123,0.85911,0.36664,0.41647,0.31324,0.25702,0.366,0.41573,0.31123,0.23596,0.03809,0.05334,4.09892,0.92355,0.00033777,0.00033777,0.00033777
46,6298.01,0.03545,0.04345,3.20078,0.8695,0.33869,0.41163,0.32525,0.26747,0.33805,0.41135,0.32532,0.24697,0.03704,0.04976,4.04633,0.91097,0.000334628,0.000334628,0.000334628
47,6433.48,0.03423,0.04174,3.06569,0.86789,0.27206,0.53704,0.32457,0.26845,0.27246,0.53835,0.32481,0.24757,0.03631,0.04905,3.91977,0.902,0.000331486,0.000331486,0.000331486
48,6569.31,0.03367,0.04115,3.01965,0.86337,0.342,0.42634,0.32367,0.2651,0.342,0.42634,0.32247,0.23908,0.03817,0.05034,3.99846,0.91978,0.000328345,0.000328345,0.000328345
49,6705.62,0.03404,0.04214,3.05109,0.85947,0.34159,0.33716,0.30043,0.24672,0.34159,0.33716,0.29973,0.22842,0.0364,0.04909,4.16738,0.90271,0.000325203,0.000325203,0.000325203
50,6841.48,0.03323,0.04023,3.0212,0.85404,0.26377,0.47083,0.3045,0.25142,0.26289,0.47099,0.30317,0.23039,0.03723,0.05084,4.42038,0.90948,0.000322062,0.000322062,0.000322062
51,6977.97,0.03356,0.04127,2.9636,0.86199,0.33907,0.32743,0.29859,0.25072,0.33907,0.32743,0.29807,0.22541,0.03911,0.05382,4.26425,0.93528,0.00031892,0.00031892,0.00031892
52,7113.54,0.034,0.04155,2.98456,0.86899,0.27695,0.44727,0.33435,0.27781,0.2768,0.4475,0.33411,0.25477,0.03651,0.0494,4.23954,0.90615,0.000315778,0.000315778,0.000315778
53,7248.15,0.03372,0.03968,2.98733,0.85388,0.39741,0.38026,0.33617,0.27842,0.39774,0.38051,0.33604,0.25539,0.03695,0.05029,3.89406,0.90775,0.000312637,0.000312637,0.000312637
54,7383.8,0.03357,0.04122,2.98894,0.86673,0.26215,0.52136,0.30906,0.25709,0.26185,0.52054,0.30852,0.23261,0.03726,0.05104,4.27806,0.91562,0.000309495,0.000309495,0.000309495
55,7519.17,0.03384,0.04159,2.86116,0.86047,0.26614,0.47385,0.32385,0.26961,0.26593,0.47381,0.32317,0.2445,0.03739,0.05142,4.2178,0.92016,0.000306354,0.000306354,0.000306354
56,7655.36,0.03305,0.04037,2.92509,0.85925,0.37401,0.41062,0.32704,0.2739,0.37371,0.41037,0.32619,0.2495,0.03765,0.05157,4.12338,0.92448,0.000303212,0.000303212,0.000303212
57,7792.07,0.03348,0.04145,2.781,0.86672,0.28461,0.45753,0.33504,0.28008,0.28461,0.45753,0.33417,0.25223,0.03715,0.05281,4.1363,0.92279,0.00030007,0.00030007,0.00030007
58,7926.94,0.03343,0.04192,2.82225,0.85709,0.32598,0.44066,0.32375,0.26914,0.32566,0.4404,0.32261,0.24621,0.03736,0.05067,4.23214,0.92315,0.000296929,0.000296929,0.000296929
59,8062.46,0.03381,0.04174,2.81991,0.86208,0.35566,0.44411,0.34283,0.2849,0.35587,0.44436,0.34189,0.25588,0.03806,0.05157,4.02652,0.9261,0.000293787,0.000293787,0.000293787
60,8199.27,0.03323,0.04074,2.79692,0.85957,0.29457,0.42959,0.32065,0.26839,0.29485,0.42985,0.32056,0.23936,0.03844,0.05356,4.35091,0.93106,0.000290646,0.000290646,0.000290646
61,8334.22,0.03296,0.04035,2.78128,0.85934,0.33855,0.45094,0.35687,0.29732,0.33886,0.4507,0.35587,0.26916,0.0374,0.05045,4.07171,0.91732,0.000287504,0.000287504,0.000287504
62,8469.83,0.03291,0.04064,2.74018,0.8582,0.29528,0.45255,0.32041,0.26341,0.29497,0.4523,0.31911,0.23951,0.03621,0.04868,4.27265,0.9079,0.000284362,0.000284362,0.000284362
63,8603.84,0.0326,0.03938,2.65583,0.85667,0.31652,0.46385,0.33087,0.27617,0.31626,0.46359,0.33048,0.25274,0.03703,0.05062,4.14976,0.92199,0.000281221,0.000281221,0.000281221
64,8738.61,0.03284,0.04031,2.62675,0.86135,0.28411,0.50853,0.34919,0.29316,0.28431,0.50878,0.34859,0.26624,0.03698,0.0512,4.15731,0.91861,0.000278079,0.000278079,0.000278079
65,8872.93,0.03374,0.04175,2.67941,0.86065,0.34883,0.4109,0.34628,0.28522,0.34616,0.41359,0.34514,0.26191,0.03783,0.0513,3.98877,0.92689,0.000274938,0.000274938,0.000274938
66,9007.16,0.03288,0.04063,2.63364,0.86294,0.41113,0.3831,0.35308,0.29409,0.41036,0.38229,0.35232,0.2687,0.03662,0.04962,3.92062,0.90608,0.000271796,0.000271796,0.000271796
67,9141.15,0.0332,0.04067,2.63843,0.85726,0.32875,0.41292,0.32799,0.27362,0.32856,0.41376,0.32773,0.25047,0.03736,0.05107,4.19733,0.92196,0.000268654,0.000268654,0.000268654
68,9275.76,0.03351,0.04127,2.62312,0.8596,0.30253,0.44587,0.35716,0.29439,0.30335,0.44555,0.3557,0.26426,0.03812,0.05035,3.92297,0.91687,0.000265513,0.000265513,0.000265513
69,9409.88,0.03308,0.03958,2.58641,0.85206,0.34017,0.44763,0.34396,0.28779,0.34037,0.44811,0.34353,0.26415,0.03653,0.0492,3.96416,0.90766,0.000262371,0.000262371,0.000262371
70,9544.78,0.03347,0.04254,2.60549,0.85957,0.34227,0.48343,0.357,0.29686,0.34254,0.48391,0.35602,0.27045,0.03741,0.05073,3.78347,0.92079,0.00025923,0.00025923,0.00025923
71,9679.19,0.03202,0.03967,2.49896,0.8591,0.4178,0.37376,0.33629,0.27886,0.4178,0.37376,0.33615,0.25374,0.03732,0.05069,4.17298,0.92474,0.000256088,0.000256088,0.000256088
72,9814.21,0.03295,0.04004,2.4937,0.85636,0.33908,0.45041,0.34319,0.28765,0.33908,0.45041,0.34277,0.26409,0.03696,0.04926,4.27077,0.91656,0.000252946,0.000252946,0.000252946
73,9948.5,0.03281,0.03898,2.53106,0.85263,0.38189,0.38156,0.35494,0.29837,0.38189,0.38156,0.35427,0.27264,0.03705,0.05156,4.0328,0.91678,0.000249805,0.000249805,0.000249805
74,10084.5,0.03257,0.03987,2.45402,0.8547,0.43868,0.42716,0.38663,0.31915,0.43685,0.42717,0.38611,0.28855,0.03724,0.04905,3.7348,0.91179,0.000246663,0.000246663,0.000246663
75,10220.7,0.03277,0.03929,2.35584,0.8565,0.37128,0.37187,0.35149,0.29114,0.3731,0.37164,0.35086,0.26677,0.03689,0.05008,4.06702,0.91102,0.000243522,0.000243522,0.000243522
76,10357.2,0.03365,0.04178,2.40269,0.85841,0.42836,0.37687,0.34834,0.28881,0.42836,0.37687,0.34781,0.25963,0.03612,0.04845,4.03756,0.9077,0.00024038,0.00024038,0.00024038
77,10493.6,0.03191,0.03877,2.34817,0.85455,0.41104,0.38976,0.36106,0.30028,0.40916,0.38818,0.35859,0.27115,0.03748,0.05164,4.07332,0.92544,0.000237238,0.000237238,0.000237238
78,10628.4,0.03179,0.03925,2.37357,0.85553,0.35464,0.43776,0.35963,0.30027,0.35464,0.43776,0.35888,0.27434,0.03649,0.04909,4.17444,0.91424,0.000234097,0.000234097,0.000234097
79,10764.4,0.03204,0.03922,2.28967,0.85242,0.36652,0.41538,0.36249,0.30074,0.36622,0.41512,0.36111,0.27055,0.03757,0.05128,3.95261,0.93243,0.000230955,0.000230955,0.000230955
80,10900.5,0.03237,0.03977,2.3007,0.85566,0.38482,0.37326,0.35194,0.29503,0.38531,0.37352,0.35161,0.265,0.03622,0.04905,4.20146,0.90875,0.000227814,0.000227814,0.000227814
81,11036.9,0.03258,0.04064,2.27945,0.85824,0.40867,0.37917,0.3627,0.30357,0.40923,0.3799,0.36213,0.27683,0.03656,0.05009,3.97462,0.91698,0.000224672,0.000224672,0.000224672
82,11173.3,0.03266,0.04049,2.25577,0.86363,0.38446,0.43006,0.37208,0.30899,0.38417,0.42981,0.37099,0.28167,0.0366,0.04929,3.92086,0.91388,0.00022153,0.00022153,0.00022153
83,11307.2,0.03188,0.0388,2.27329,0.8566,0.41642,0.37634,0.36026,0.29974,0.41642,0.37634,0.36028,0.27546,0.03644,0.04973,4.04215,0.91397,0.000218389,0.000218389,0.000218389
84,11443.2,0.03145,0.03859,2.2182,0.85582,0.44291,0.36933,0.36618,0.30703,0.44253,0.36908,0.36537,0.28038,0.03589,0.04994,4.10153,0.90733,0.000215247,0.000215247,0.000215247
85,11578.9,0.03244,0.04051,2.2128,0.86121,0.41125,0.34178,0.34675,0.2894,0.41125,0.34178,0.34639,0.26504,0.03612,0.04936,4.24114,0.90958,0.000212106,0.000212106,0.000212106
86,11714.5,0.03202,0.0392,2.19657,0.85781,0.39722,0.38796,0.34316,0.28453,0.39775,0.38779,0.34299,0.25667,0.03593,0.04938,4.13113,0.90796,0.000208964,0.000208964,0.000208964
87,11850.2,0.03201,0.0392,2.18718,0.85553,0.36636,0.42949,0.35839,0.29822,0.36588,0.42898,0.35815,0.27149,0.03681,0.05035,4.15891,0.91843,0.000205822,0.000205822,0.000205822
88,11986.6,0.03189,0.03932,2.12705,0.85546,0.38318,0.43707,0.37811,0.31593,0.38184,0.43621,0.37688,0.28772,0.03579,0.04876,3.93843,0.90764,0.000202681,0.000202681,0.000202681
89,12123.1,0.03196,0.03977,2.10518,0.84945,0.43258,0.40773,0.38549,0.32112,0.43216,0.40747,0.38495,0.2934,0.03543,0.04807,4.0266,0.90272,0.000199539,0.000199539,0.000199539
90,12259.4,0.03137,0.03909,2.08552,0.84829,0.4715,0.342,0.36472,0.30357,0.4715,0.342,0.36468,0.27734,0.03606,0.04943,4.23074,0.90964,0.000196398,0.000196398,0.000196398
91,12396,0.03159,0.03888,2.13091,0.84887,0.38824,0.41609,0.36928,0.311,0.38824,0.41609,0.37109,0.28148,0.03588,0.04934,4.17911,0.90672,0.000193256,0.000193256,0.000193256
92,12531.4,0.03211,0.03972,1.98867,0.85887,0.34938,0.45672,0.37164,0.31321,0.34886,0.45621,0.3711,0.28728,0.03596,0.04995,4.02963,0.90834,0.000190114,0.000190114,0.000190114
93,12667,0.03148,0.03865,2.00476,0.85383,0.3981,0.42145,0.38899,0.32528,0.39951,0.42438,0.38977,0.29406,0.03637,0.0487,3.98715,0.91365,0.000186973,0.000186973,0.000186973
94,12802.2,0.03134,0.03875,2.0418,0.85069,0.44289,0.4071,0.38941,0.32636,0.44236,0.40584,0.38846,0.2952,0.03717,0.05215,4.10239,0.92368,0.000183831,0.000183831,0.000183831
95,12938.3,0.03148,0.03912,2.03244,0.85435,0.40991,0.42338,0.36838,0.30986,0.40946,0.42312,0.36836,0.28202,0.0356,0.04847,4.15474,0.904,0.00018069,0.00018069,0.00018069
96,13075.1,0.03265,0.04046,2.04925,0.85753,0.37695,0.41129,0.36405,0.3078,0.37725,0.41177,0.36415,0.27677,0.03588,0.04947,4.14305,0.91072,0.000177548,0.000177548,0.000177548
97,13210.2,0.03166,0.03923,1.98357,0.85631,0.36168,0.43419,0.36281,0.3041,0.36168,0.43419,0.36305,0.27422,0.03599,0.04945,4.22894,0.90825,0.000174406,0.000174406,0.000174406
98,13344.8,0.0315,0.03851,2.01112,0.85455,0.36185,0.43222,0.36581,0.30997,0.36084,0.43093,0.36451,0.27894,0.03554,0.04931,4.20605,0.90641,0.000171265,0.000171265,0.000171265
99,13481,0.03089,0.03756,1.90261,0.85143,0.3719,0.4263,0.36933,0.30897,0.3719,0.4263,0.36916,0.2821,0.03561,0.04956,4.13823,0.9083,0.000168123,0.000168123,0.000168123
100,13616.6,0.03092,0.0371,1.91542,0.85131,0.39193,0.40916,0.36755,0.30807,0.39207,0.40964,0.36728,0.27786,0.03496,0.04937,4.14549,0.89984,0.000164982,0.000164982,0.000164982
101,13751.6,0.03068,0.03808,1.91158,0.85543,0.38855,0.41273,0.37847,0.31937,0.38958,0.41327,0.37867,0.28891,0.03564,0.05008,4.12203,0.905,0.00016184,0.00016184,0.00016184
102,13887.5,0.03225,0.0403,1.94231,0.84943,0.40019,0.4072,0.36101,0.3028,0.40029,0.40778,0.36169,0.27352,0.03542,0.04933,4.29767,0.9091,0.000158698,0.000158698,0.000158698
103,14022.5,0.03175,0.03844,1.93646,0.84971,0.40244,0.40316,0.371,0.31092,0.40278,0.40342,0.37077,0.28216,0.03652,0.05009,4.19058,0.91554,0.000155557,0.000155557,0.000155557
104,14158.2,0.03224,0.03876,1.85843,0.85406,0.42056,0.38554,0.37693,0.32097,0.42056,0.38554,0.37681,0.29247,0.03553,0.04877,4.21154,0.90584,0.000152415,0.000152415,0.000152415
105,14292.8,0.03191,0.03889,1.91445,0.84866,0.42908,0.38578,0.37388,0.31737,0.42853,0.38594,0.37365,0.28293,0.03534,0.049,4.20658,0.9053,0.000149274,0.000149274,0.000149274
106,14427.6,0.03149,0.03785,1.87014,0.85494,0.43355,0.41256,0.38195,0.3202,0.43355,0.41256,0.38192,0.29273,0.03564,0.04944,4.09149,0.90768,0.000146132,0.000146132,0.000146132
107,14561.7,0.03106,0.03703,1.80789,0.84476,0.40945,0.38587,0.37095,0.31379,0.4098,0.38549,0.37085,0.28243,0.03554,0.04953,4.23896,0.90848,0.00014299,0.00014299,0.00014299
108,14696.3,0.03123,0.03762,1.83685,0.85173,0.40486,0.42356,0.37513,0.31722,0.40486,0.42356,0.37473,0.28826,0.03517,0.04976,4.24823,0.90575,0.000139849,0.000139849,0.000139849
109,14831.1,0.03027,0.03723,1.81477,0.8481,0.38811,0.379,0.35573,0.30247,0.38811,0.379,0.35518,0.27148,0.03605,0.05089,4.24325,0.92179,0.000136707,0.000136707,0.000136707
