epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,1511.37,0.02953,0.03537,3.64778,0.89184,0.38595,0.27876,0.20673,0.15922,0.386,0.27924,0.20672,0.15129,0.02837,0.0371,3.55602,0.89539,0.000444584,0.000444584,0.000444584
12,1647.91,0.02978,0.03631,3.60234,0.89533,0.19686,0.37846,0.24396,0.18999,0.19769,0.37545,0.24433,0.17584,0.02835,0.03604,3.53726,0.89356,0.000441442,0.000441442,0.000441442
13,1783.62,0.02838,0.03356,3.5363,0.88324,0.29102,0.36271,0.24618,0.1948,0.28962,0.36073,0.24369,0.17691,0.02916,0.03644,3.49629,0.90778,0.000438301,0.000438301,0.000438301
14,1921.75,0.02806,0.03397,3.51116,0.87787,0.30466,0.36915,0.24907,0.19705,0.3044,0.36889,0.24873,0.18254,0.02791,0.03788,3.48265,0.90115,0.000435159,0.000435159,0.000435159
15,2059.95,0.02825,0.03422,3.44242,0.8857,0.25299,0.37903,0.23661,0.18778,0.25299,0.37903,0.23631,0.17197,0.02802,0.03778,3.51309,0.90255,0.000432018,0.000432018,0.000432018
16,2197.92,0.02718,0.03307,3.47612,0.87992,0.26025,0.37123,0.24046,0.19302,0.2605,0.36767,0.24023,0.17862,0.02762,0.0366,3.43604,0.90533,0.000428876,0.000428876,0.000428876
17,2334.59,0.02692,0.03241,3.38089,0.87724,0.27653,0.41228,0.25287,0.20132,0.27653,0.41228,0.25245,0.18634,0.02705,0.03566,3.26565,0.89779,0.000425734,0.000425734,0.000425734
18,2470.76,0.02746,0.03309,3.27731,0.88863,0.17382,0.42813,0.24978,0.19955,0.17382,0.42813,0.24899,0.18685,0.02833,0.03675,3.43252,0.90335,0.000422593,0.000422593,0.000422593
19,2606.84,0.02646,0.03186,3.24526,0.8742,0.38163,0.36052,0.28845,0.2267,0.38176,0.36099,0.28832,0.217,0.02852,0.03731,3.39167,0.90389,0.000419451,0.000419451,0.000419451
20,2745.05,0.02821,0.03494,3.25048,0.88334,0.27333,0.44052,0.24578,0.19837,0.27351,0.44125,0.24584,0.18594,0.02742,0.03601,3.56589,0.89798,0.00041631,0.00041631,0.00041631
21,2881.15,0.02665,0.03237,3.20409,0.87387,0.29119,0.41043,0.27578,0.21979,0.29093,0.41017,0.2751,0.20988,0.02739,0.03688,3.31366,0.9012,0.000413168,0.000413168,0.000413168
22,3015.62,0.02595,0.03155,3.1455,0.87529,0.34675,0.40084,0.27312,0.21945,0.34655,0.40058,0.27276,0.20269,0.02762,0.03552,3.31667,0.89253,0.000410026,0.000410026,0.000410026
23,3154.8,0.02637,0.03166,3.10182,0.86993,0.32299,0.42363,0.30309,0.24242,0.32299,0.42363,0.30282,0.22987,0.02681,0.03623,3.33679,0.89053,0.000406885,0.000406885,0.000406885
24,3294.75,0.02715,0.03313,3.07587,0.88398,0.37363,0.43152,0.30051,0.24449,0.37388,0.43226,0.30028,0.23107,0.02709,0.03521,3.13039,0.89235,0.000403743,0.000403743,0.000403743
25,3431.87,0.02684,0.03216,3.06768,0.86603,0.31319,0.47322,0.30763,0.24896,0.31202,0.47379,0.30694,0.23851,0.02758,0.03618,3.1798,0.8965,0.000400602,0.000400602,0.000400602
26,3568.76,0.02653,0.0318,2.98067,0.87304,0.35945,0.45933,0.28583,0.23117,0.35936,0.45955,0.28548,0.21507,0.02716,0.03731,3.1761,0.90212,0.00039746,0.00039746,0.00039746
27,3703.94,0.02548,0.03154,2.98898,0.87039,0.24918,0.47711,0.30595,0.24253,0.24965,0.47588,0.30528,0.22675,0.02718,0.03559,3.19245,0.89322,0.000394318,0.000394318,0.000394318
28,3841.16,0.02687,0.03267,2.94142,0.87072,0.37548,0.39621,0.30043,0.24436,0.37522,0.39596,0.29964,0.227,0.02692,0.03519,3.15064,0.8983,0.000391177,0.000391177,0.000391177
29,3976.26,0.02609,0.03206,2.9524,0.86898,0.37051,0.41696,0.30359,0.24278,0.37132,0.41642,0.30413,0.22675,0.02683,0.0353,3.11513,0.89132,0.000388035,0.000388035,0.000388035
30,4113.52,0.02674,0.03304,2.98061,0.86773,0.30323,0.38696,0.29441,0.239,0.30278,0.38644,0.2939,0.22514,0.02664,0.03568,3.18254,0.89233,0.000384894,0.000384894,0.000384894
31,4249.34,0.02599,0.03222,2.86142,0.86561,0.36921,0.41351,0.31428,0.25189,0.36897,0.41325,0.31396,0.23193,0.02718,0.03618,3.11268,0.89624,0.000381752,0.000381752,0.000381752
32,4386.24,0.02603,0.03196,2.84484,0.869,0.32444,0.47366,0.30251,0.24368,0.32471,0.47392,0.30223,0.2258,0.02634,0.03535,3.12459,0.89387,0.00037861,0.00037861,0.00037861
33,4522.08,0.02622,0.03187,2.83296,0.87192,0.32657,0.49137,0.3064,0.24944,0.32597,0.49086,0.30592,0.22939,0.02637,0.03498,3.2712,0.89561,0.000375469,0.000375469,0.000375469
34,4658.29,0.02609,0.03168,2.79649,0.87291,0.38048,0.47197,0.32057,0.26049,0.38075,0.47245,0.32024,0.24555,0.0272,0.03534,3.01711,0.89942,0.000372327,0.000372327,0.000372327
35,4795.07,0.02646,0.0315,2.73701,0.87179,0.34715,0.42088,0.33364,0.27329,0.3471,0.41643,0.33344,0.25471,0.02609,0.03521,3.00289,0.88605,0.000369186,0.000369186,0.000369186
36,4932.17,0.02511,0.02987,2.7735,0.86668,0.40727,0.40119,0.32601,0.26782,0.40765,0.40036,0.32501,0.24836,0.02579,0.0345,3.00451,0.88935,0.000366044,0.000366044,0.000366044
37,5069.36,0.02539,0.03102,2.72347,0.86131,0.31774,0.50671,0.30872,0.24953,0.34399,0.46726,0.30846,0.23554,0.02693,0.03621,3.32703,0.90799,0.000362902,0.000362902,0.000362902
38,5206.45,0.02576,0.03131,2.70366,0.86376,0.40469,0.40606,0.33095,0.2752,0.40499,0.4068,0.33037,0.25008,0.02652,0.03525,2.95695,0.8968,0.000359761,0.000359761,0.000359761
39,5343.45,0.02586,0.03043,2.6937,0.86354,0.36632,0.44096,0.36118,0.2965,0.36903,0.43291,0.35902,0.26903,0.02628,0.03444,3.02808,0.89296,0.000356619,0.000356619,0.000356619
40,5481.79,0.02592,0.03187,2.67957,0.86848,0.28767,0.47901,0.29473,0.23598,0.28765,0.47924,0.29372,0.21979,0.02729,0.03568,3.261,0.90146,0.000353478,0.000353478,0.000353478
41,5618.23,0.0252,0.03031,2.65856,0.86304,0.33887,0.41997,0.31697,0.26011,0.3381,0.42042,0.31698,0.24051,0.02713,0.03638,3.03093,0.90551,0.000350336,0.000350336,0.000350336
42,5755.02,0.02532,0.0305,2.58985,0.8615,0.37899,0.42231,0.31936,0.25829,0.38018,0.42195,0.31963,0.23997,0.02714,0.03469,3.17622,0.90098,0.000347194,0.000347194,0.000347194
43,5893.2,0.02645,0.03161,2.6814,0.86966,0.39081,0.42284,0.31348,0.25795,0.39117,0.42357,0.31384,0.23878,0.02703,0.03603,2.99542,0.90443,0.000344053,0.000344053,0.000344053
44,6029.83,0.02542,0.03096,2.60414,0.8662,0.3368,0.4723,0.32829,0.27181,0.33605,0.47153,0.3275,0.24569,0.02595,0.0352,3.00815,0.89381,0.000340911,0.000340911,0.000340911
45,6166.29,0.02502,0.03082,2.55543,0.85754,0.28314,0.47821,0.3304,0.26866,0.28314,0.47821,0.33029,0.24182,0.02745,0.03735,3.16455,0.89994,0.00033777,0.00033777,0.00033777
46,6303.64,0.02647,0.03237,2.60319,0.86918,0.32338,0.45443,0.33508,0.27567,0.32638,0.45474,0.33542,0.25358,0.02667,0.03522,2.98146,0.8958,0.000334628,0.000334628,0.000334628
47,6440.88,0.02513,0.03149,2.53884,0.86796,0.33108,0.42923,0.33113,0.27128,0.33114,0.42882,0.33101,0.25274,0.02669,0.03654,3.00225,0.89447,0.000331486,0.000331486,0.000331486
48,6579.27,0.02461,0.03075,2.50107,0.85951,0.29503,0.52346,0.34457,0.28381,0.29521,0.52407,0.3446,0.25372,0.02683,0.03497,3.01917,0.89839,0.000328345,0.000328345,0.000328345
49,6718.12,0.02519,0.03152,2.51059,0.86024,0.39974,0.35247,0.33698,0.27435,0.40016,0.35273,0.33732,0.2553,0.02663,0.03564,3.11724,0.90017,0.000325203,0.000325203,0.000325203
50,6856.31,0.02441,0.02999,2.47052,0.85554,0.44954,0.38735,0.34597,0.28587,0.44915,0.38709,0.34566,0.26286,0.02649,0.03587,3.16537,0.89513,0.000322062,0.000322062,0.000322062
51,6995.37,0.02432,0.03041,2.41738,0.85887,0.35098,0.42941,0.33351,0.2783,0.35079,0.42882,0.33324,0.25252,0.02619,0.03616,3.0142,0.89378,0.00031892,0.00031892,0.00031892
52,7133.4,0.02497,0.03095,2.43675,0.86642,0.35076,0.432,0.34691,0.28502,0.35023,0.43148,0.34591,0.25878,0.02645,0.03477,3.07009,0.89765,0.000315778,0.000315778,0.000315778
53,7269.72,0.02432,0.02909,2.45282,0.85253,0.42581,0.40984,0.34915,0.28846,0.30961,0.52705,0.34847,0.26381,0.02673,0.03637,2.96755,0.90328,0.000312637,0.000312637,0.000312637
54,7407.66,0.02462,0.03074,2.4682,0.86651,0.30405,0.48552,0.33305,0.27538,0.30605,0.48634,0.33408,0.25533,0.02574,0.03544,3.08887,0.89627,0.000309495,0.000309495,0.000309495
