epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,5421.68,0.00365,0.00471,1.40283,0.8527,0.29649,0.41752,0.32804,0.27105,0.29617,0.41726,0.3275,0.24667,0.00393,0.00576,1.74248,0.89746,0.000356619,0.000356619,0.000356619
40,5561.3,0.0037,0.00502,1.38866,0.85721,0.26421,0.52254,0.29856,0.24747,0.264,0.52228,0.29808,0.22712,0.00398,0.00596,1.83521,0.90562,0.000353478,0.000353478,0.000353478
41,5699.55,0.00355,0.0048,1.37116,0.85236,0.34934,0.41225,0.32099,0.26837,0.34934,0.41225,0.32103,0.24478,0.00393,0.00605,1.77352,0.89915,0.000350336,0.000350336,0.000350336
42,5837.61,0.00357,0.00479,1.35635,0.85079,0.28218,0.48731,0.32693,0.26342,0.28174,0.48679,0.32725,0.23966,0.0041,0.00589,1.83135,0.90339,0.000347194,0.000347194,0.000347194
43,5976.89,0.00365,0.00486,1.37607,0.85399,0.33898,0.48529,0.32689,0.27021,0.33935,0.48661,0.32656,0.24311,0.00396,0.00603,1.59848,0.90717,0.000344053,0.000344053,0.000344053
44,6118.03,0.00357,0.00478,1.34966,0.85412,0.26454,0.54431,0.33032,0.27069,0.26513,0.54578,0.33023,0.24676,0.00392,0.00577,1.77873,0.90015,0.000340911,0.000340911,0.000340911
45,6256.34,0.00353,0.00472,1.3272,0.84761,0.27865,0.48735,0.31611,0.25972,0.27865,0.48533,0.31422,0.2341,0.00408,0.00605,1.81267,0.91076,0.00033777,0.00033777,0.00033777
46,6395.6,0.00376,0.005,1.33258,0.85854,0.31213,0.42742,0.32774,0.2721,0.35911,0.35067,0.32866,0.24864,0.00387,0.00563,1.68246,0.89062,0.000334628,0.000334628,0.000334628
47,6534.73,0.00363,0.00481,1.29755,0.85804,0.34141,0.44379,0.35551,0.29475,0.34226,0.44452,0.35565,0.27349,0.00395,0.0056,1.56853,0.89295,0.000331486,0.000331486,0.000331486
48,6674.7,0.00352,0.00468,1.26569,0.85086,0.33041,0.42942,0.33761,0.28094,0.33155,0.42943,0.33756,0.253,0.00397,0.00568,1.67134,0.90117,0.000328345,0.000328345,0.000328345
49,6815.39,0.0036,0.00481,1.29433,0.85064,0.37632,0.38854,0.32822,0.27352,0.37699,0.38815,0.32737,0.24312,0.00393,0.00576,1.71352,0.90229,0.000325203,0.000325203,0.000325203
50,6955.09,0.00348,0.00464,1.2573,0.84393,0.41326,0.40477,0.34539,0.28633,0.41291,0.40393,0.34458,0.25778,0.00388,0.00571,1.81597,0.89685,0.000322062,0.000322062,0.000322062
51,7094.59,0.00352,0.00478,1.25362,0.85071,0.28206,0.41247,0.32397,0.2669,0.28206,0.41247,0.32368,0.24568,0.00397,0.00579,1.73431,0.90078,0.00031892,0.00031892,0.00031892
52,7234.06,0.00357,0.0048,1.269,0.8563,0.35089,0.44318,0.34395,0.2824,0.35175,0.44251,0.34346,0.25454,0.00398,0.00557,1.67006,0.89399,0.000315778,0.000315778,0.000315778
53,7372.46,0.00352,0.00448,1.25806,0.84274,0.3874,0.41664,0.33381,0.27342,0.38685,0.41612,0.33339,0.25321,0.00398,0.00564,1.75096,0.89721,0.000312637,0.000312637,0.000312637
54,7512.18,0.0035,0.00474,1.25756,0.85466,0.31222,0.43585,0.32777,0.27608,0.31264,0.43658,0.32797,0.25189,0.00379,0.00551,1.72936,0.89489,0.000309495,0.000309495,0.000309495
55,7649.96,0.00362,0.00486,1.20703,0.8527,0.35006,0.45628,0.34946,0.28867,0.34969,0.45655,0.35008,0.25805,0.00402,0.0057,1.62906,0.90317,0.000306354,0.000306354,0.000306354
56,7789.15,0.00352,0.0046,1.22246,0.84898,0.34652,0.42576,0.34307,0.28793,0.34652,0.42576,0.34339,0.26025,0.00399,0.00581,1.77618,0.91124,0.000303212,0.000303212,0.000303212
57,7928.89,0.0035,0.00473,1.17835,0.85599,0.31949,0.41723,0.33578,0.27778,0.31881,0.41753,0.33559,0.25181,0.00386,0.00554,1.72601,0.89297,0.00030007,0.00030007,0.00030007
58,8066.36,0.0035,0.00472,1.17362,0.84606,0.35923,0.43037,0.36068,0.29869,0.35825,0.43107,0.36112,0.27078,0.0039,0.00561,1.65922,0.89466,0.000296929,0.000296929,0.000296929
59,8205.32,0.00354,0.00472,1.16518,0.85095,0.38729,0.41399,0.36523,0.30519,0.38729,0.41399,0.36476,0.27478,0.00389,0.00566,1.67013,0.89548,0.000293787,0.000293787,0.000293787
60,8344.14,0.00348,0.00466,1.16899,0.84901,0.36439,0.43741,0.34028,0.28259,0.36494,0.43814,0.3401,0.25566,0.00388,0.00575,1.7053,0.89393,0.000290646,0.000290646,0.000290646
61,8484.11,0.00344,0.00464,1.15259,0.84726,0.36747,0.47521,0.36294,0.30568,0.36628,0.47593,0.36312,0.27262,0.00379,0.00562,1.62066,0.89322,0.000287504,0.000287504,0.000287504
62,8622.14,0.00346,0.0047,1.13755,0.84842,0.35177,0.3956,0.33924,0.28015,0.35223,0.39634,0.33944,0.25373,0.0038,0.00558,1.77191,0.8891,0.000284362,0.000284362,0.000284362
63,8760.42,0.0034,0.00454,1.1084,0.84473,0.32036,0.47075,0.34102,0.2813,0.3204,0.47097,0.34046,0.25588,0.00381,0.00567,1.76764,0.89398,0.000281221,0.000281221,0.000281221
64,8897.53,0.00342,0.00463,1.09823,0.84903,0.33585,0.44295,0.35602,0.29828,0.3362,0.44368,0.35614,0.27083,0.00383,0.00563,1.65395,0.90345,0.000278079,0.000278079,0.000278079
65,9034.72,0.00349,0.00475,1.12024,0.84786,0.31071,0.45245,0.33978,0.28395,0.31065,0.45267,0.33935,0.25264,0.00388,0.00568,1.7031,0.90654,0.000274938,0.000274938,0.000274938
66,9172,0.00344,0.00458,1.09483,0.85009,0.35129,0.40117,0.35922,0.29968,0.35072,0.39913,0.35922,0.26846,0.00391,0.00569,1.64358,0.90065,0.000271796,0.000271796,0.000271796
67,9308.07,0.00348,0.00461,1.09459,0.84555,0.39456,0.38823,0.35418,0.29492,0.39509,0.38897,0.35421,0.26519,0.00387,0.00568,1.74121,0.89937,0.000268654,0.000268654,0.000268654
68,9445.08,0.00342,0.00469,1.08326,0.84607,0.41493,0.37939,0.3662,0.30652,0.4164,0.38008,0.36643,0.27499,0.00382,0.00558,1.63525,0.90062,0.000265513,0.000265513,0.000265513
69,9581.38,0.0034,0.00448,1.04713,0.8395,0.36119,0.40824,0.34955,0.29171,0.36217,0.4084,0.34963,0.2627,0.00374,0.00556,1.66937,0.89059,0.000262371,0.000262371,0.000262371
70,9720.38,0.00348,0.00484,1.06871,0.84778,0.32178,0.43431,0.3426,0.28485,0.32062,0.43411,0.34271,0.25926,0.00383,0.00561,1.6869,0.89991,0.00025923,0.00025923,0.00025923
71,9855.91,0.00332,0.00457,1.05321,0.84752,0.40425,0.41172,0.36528,0.30815,0.40432,0.41219,0.36546,0.2746,0.00386,0.00565,1.70144,0.89827,0.000256088,0.000256088,0.000256088
72,9991.86,0.00337,0.00459,1.02644,0.84388,0.35011,0.49189,0.35854,0.30004,0.35009,0.49038,0.35745,0.27275,0.00382,0.00555,1.73257,0.89051,0.000252946,0.000252946,0.000252946
73,10127.5,0.00337,0.00439,1.03893,0.8386,0.4056,0.4397,0.37062,0.30883,0.4024,0.44004,0.37098,0.28565,0.00384,0.0056,1.60793,0.89882,0.000249805,0.000249805,0.000249805
74,10263.2,0.00335,0.00449,1.01338,0.84213,0.38453,0.40287,0.35256,0.29433,0.38453,0.40287,0.35205,0.26322,0.00391,0.00564,1.65424,0.90102,0.000246663,0.000246663,0.000246663
75,10399.4,0.00338,0.00446,0.97175,0.84407,0.3523,0.44364,0.3595,0.30301,0.35334,0.44379,0.35943,0.27349,0.00384,0.00573,1.7113,0.89562,0.000243522,0.000243522,0.000243522
76,10535.6,0.00352,0.00479,0.99035,0.8458,0.35341,0.44583,0.35726,0.29906,0.35349,0.44631,0.35725,0.27178,0.00375,0.00553,1.68992,0.8897,0.00024038,0.00024038,0.00024038
77,10671.2,0.00331,0.00437,0.96219,0.84317,0.37762,0.43551,0.3608,0.30243,0.37735,0.43525,0.36066,0.27326,0.00379,0.00561,1.676,0.8938,0.000237238,0.000237238,0.000237238
78,10806.3,0.00331,0.00448,0.98075,0.84224,0.39194,0.44446,0.35816,0.30085,0.39134,0.44395,0.35709,0.26908,0.0038,0.00567,1.70385,0.89492,0.000234097,0.000234097,0.000234097
79,10942.6,0.00336,0.00449,0.94464,0.84175,0.3712,0.43924,0.36681,0.30704,0.37092,0.43952,0.3663,0.27731,0.00378,0.00552,1.72155,0.89549,0.000230955,0.000230955,0.000230955
80,11079.2,0.00335,0.00451,0.95552,0.84473,0.38106,0.39643,0.35506,0.30031,0.38117,0.39521,0.35489,0.27102,0.00384,0.00563,1.69086,0.90365,0.000227814,0.000227814,0.000227814
81,11216.2,0.00345,0.00462,0.95066,0.84644,0.35188,0.48956,0.36281,0.308,0.35228,0.49029,0.36301,0.27733,0.0038,0.00554,1.62697,0.89426,0.000224672,0.000224672,0.000224672
82,11353.3,0.00342,0.00463,0.93105,0.85082,0.4004,0.42063,0.36748,0.31103,0.40077,0.42089,0.36768,0.28041,0.00375,0.00543,1.61116,0.89027,0.00022153,0.00022153,0.00022153
83,11490.3,0.00332,0.0044,0.92566,0.84471,0.41737,0.43295,0.36602,0.30881,0.41737,0.43295,0.36585,0.2799,0.0038,0.00553,1.66383,0.89124,0.000218389,0.000218389,0.000218389
84,11627.2,0.00329,0.00445,0.92016,0.84386,0.38501,0.49019,0.36993,0.31269,0.3852,0.49067,0.36898,0.2829,0.00376,0.00555,1.67469,0.89146,0.000215247,0.000215247,0.000215247
85,11763.9,0.00336,0.00462,0.92577,0.84766,0.41464,0.42103,0.36414,0.30919,0.40181,0.44621,0.3637,0.27748,0.00376,0.00563,1.70684,0.89002,0.000212106,0.000212106,0.000212106
86,11900.3,0.00334,0.00447,0.90452,0.84699,0.37313,0.44899,0.36925,0.31453,0.37473,0.4475,0.36965,0.27856,0.00381,0.00568,1.64447,0.90109,0.000208964,0.000208964,0.000208964
87,12037.3,0.00331,0.00444,0.89623,0.84244,0.38001,0.42593,0.36135,0.30418,0.37924,0.42595,0.36141,0.27663,0.00378,0.00551,1.64962,0.89584,0.000205822,0.000205822,0.000205822
88,12174.4,0.00334,0.00452,0.87473,0.84524,0.41812,0.39212,0.35927,0.30337,0.41852,0.39237,0.35977,0.27362,0.00374,0.00555,1.71826,0.89301,0.000202681,0.000202681,0.000202681
89,12311.2,0.00334,0.00456,0.86199,0.838,0.443,0.39644,0.36271,0.30836,0.4427,0.397,0.3628,0.2756,0.0037,0.00544,1.6585,0.89291,0.000199539,0.000199539,0.000199539
90,12447.9,0.00328,0.00447,0.8602,0.8388,0.44226,0.38625,0.36711,0.31524,0.44264,0.38651,0.36783,0.28132,0.00372,0.00559,1.75391,0.89149,0.000196398,0.000196398,0.000196398
91,12585.7,0.0033,0.00441,0.87734,0.83918,0.45407,0.41307,0.3777,0.32165,0.45305,0.41536,0.37803,0.28478,0.00371,0.00548,1.68392,0.89168,0.000193256,0.000193256,0.000193256
92,12721.3,0.00335,0.00451,0.82889,0.84668,0.39982,0.47063,0.38267,0.32601,0.40037,0.47136,0.38327,0.29427,0.00367,0.00549,1.63242,0.88477,0.000190114,0.000190114,0.000190114
93,12858.3,0.00329,0.00436,0.83597,0.8435,0.42044,0.3895,0.36652,0.31333,0.42113,0.39023,0.36661,0.27857,0.00369,0.00555,1.76699,0.89522,0.000186973,0.000186973,0.000186973
94,12995.2,0.0033,0.00449,0.85233,0.84226,0.4444,0.41881,0.37644,0.31993,0.44461,0.41929,0.37694,0.28478,0.00377,0.00568,1.72159,0.89862,0.000183831,0.000183831,0.000183831
95,13131.2,0.00331,0.00448,0.84191,0.84374,0.41308,0.41852,0.36848,0.31355,0.41309,0.41809,0.36832,0.28009,0.00371,0.00552,1.70764,0.8928,0.00018069,0.00018069,0.00018069
96,13273,0.00342,0.00459,0.84686,0.84536,0.43015,0.39412,0.3679,0.31538,0.42975,0.39386,0.36795,0.2823,0.00373,0.00554,1.75185,0.8935,0.000177548,0.000177548,0.000177548
97,13410,0.00333,0.00448,0.82053,0.84488,0.46696,0.40767,0.38006,0.32508,0.46736,0.40815,0.3801,0.28881,0.0037,0.00547,1.70039,0.88936,0.000174406,0.000174406,0.000174406
98,13546.8,0.00329,0.00438,0.81446,0.84253,0.4228,0.43672,0.38466,0.32354,0.42346,0.43746,0.38498,0.28994,0.00376,0.00555,1.72883,0.8971,0.000171265,0.000171265,0.000171265
99,13684.4,0.0032,0.00427,0.78079,0.83737,0.46502,0.39845,0.38855,0.3312,0.46576,0.39918,0.38868,0.29602,0.00374,0.00561,1.69719,0.89754,0.000168123,0.000168123,0.000168123
100,13824.6,0.00322,0.0042,0.78874,0.84038,0.43796,0.37971,0.3659,0.3132,0.4383,0.38019,0.36601,0.28268,0.00373,0.00556,1.76083,0.89532,0.000164982,0.000164982,0.000164982
101,13960.4,0.00321,0.00429,0.78467,0.84564,0.47547,0.38997,0.37762,0.32222,0.47693,0.39144,0.37894,0.2887,0.00379,0.00564,1.7112,0.89681,0.00016184,0.00016184,0.00016184
102,14097.9,0.00336,0.00455,0.79025,0.83825,0.47589,0.38947,0.37459,0.32327,0.47781,0.39038,0.37489,0.28896,0.00372,0.00552,1.77044,0.89425,0.000158698,0.000158698,0.000158698
103,14234.2,0.00328,0.00432,0.78725,0.837,0.45288,0.41152,0.37631,0.32114,0.45288,0.41152,0.37602,0.28739,0.00383,0.00567,1.75488,0.8999,0.000155557,0.000155557,0.000155557
104,14371.2,0.00334,0.00441,0.76427,0.84137,0.4231,0.45215,0.3836,0.32793,0.4231,0.45363,0.3835,0.297,0.00371,0.00553,1.72948,0.89306,0.000152415,0.000152415,0.000152415
105,14507.3,0.0033,0.0044,0.77437,0.83595,0.4105,0.44892,0.38307,0.32692,0.41065,0.4494,0.38312,0.29049,0.0037,0.00558,1.73426,0.89363,0.000149274,0.000149274,0.000149274
106,14644,0.00325,0.00431,0.75361,0.84379,0.40798,0.46118,0.38175,0.32402,0.40887,0.46118,0.382,0.29011,0.00371,0.00553,1.73973,0.89324,0.000146132,0.000146132,0.000146132
107,14781.7,0.00319,0.00417,0.74505,0.83314,0.44039,0.40853,0.37529,0.32084,0.44092,0.40927,0.37517,0.2891,0.00375,0.00569,1.81588,0.89501,0.00014299,0.00014299,0.00014299
108,14918.4,0.00319,0.00429,0.75052,0.83948,0.45798,0.40351,0.36828,0.3153,0.45703,0.40396,0.36842,0.28183,0.00377,0.00565,1.76823,0.89997,0.000139849,0.000139849,0.000139849
109,15055.4,0.00313,0.00426,0.73365,0.83601,0.39997,0.4072,0.36542,0.31256,0.39997,0.4072,0.36573,0.27986,0.00373,0.00571,1.80627,0.89646,0.000136707,0.000136707,0.000136707
110,15191.6,0.00323,0.00435,0.73196,0.83734,0.4793,0.39518,0.3856,0.3312,0.47955,0.3968,0.38656,0.29815,0.00372,0.00557,1.73257,0.8966,0.000133566,0.000133566,0.000133566
111,15328.5,0.00323,0.00444,0.74958,0.83233,0.45562,0.41571,0.3838,0.32819,0.45522,0.41545,0.3837,0.29853,0.00375,0.00564,1.80044,0.8961,0.000130424,0.000130424,0.000130424
112,15465.2,0.00324,0.0044,0.74283,0.84395,0.46166,0.39218,0.38086,0.32725,0.46148,0.39241,0.38124,0.29153,0.00374,0.00569,1.75488,0.89881,0.000127282,0.000127282,0.000127282
113,15604.2,0.0032,0.00433,0.73444,0.83972,0.45885,0.39447,0.38871,0.33149,0.45885,0.39447,0.38811,0.29777,0.00379,0.00567,1.78178,0.90083,0.000124141,0.000124141,0.000124141
114,15742.3,0.00322,0.0045,0.71775,0.84067,0.39226,0.4664,0.38721,0.3298,0.39125,0.46638,0.38678,0.29321,0.00375,0.00564,1.72269,0.89505,0.000120999,0.000120999,0.000120999
115,15878.7,0.00317,0.00438,0.72286,0.83552,0.40502,0.4655,0.39628,0.34091,0.40563,0.46507,0.39625,0.30494,0.00372,0.00569,1.74879,0.89393,0.000117858,0.000117858,0.000117858
116,16015.4,0.00321,0.0043,0.69493,0.83202,0.43205,0.40794,0.37911,0.32399,0.43459,0.40697,0.37924,0.2902,0.00377,0.00571,1.7833,0.89744,0.000114716,0.000114716,0.000114716
117,16151.2,0.00312,0.00424,0.69632,0.83918,0.41178,0.44798,0.38817,0.33325,0.41203,0.44846,0.38877,0.29559,0.0038,0.00577,1.75701,0.90348,0.000111574,0.000111574,0.000111574
118,16288.6,0.00318,0.00427,0.69713,0.83739,0.46021,0.40097,0.38158,0.32696,0.46129,0.40196,0.38215,0.29203,0.00377,0.00575,1.81643,0.90415,0.000108433,0.000108433,0.000108433
119,16426.5,0.00327,0.00446,0.71586,0.83883,0.46646,0.40303,0.3875,0.33003,0.4727,0.40272,0.38727,0.29528,0.00379,0.00566,1.77974,0.90182,0.000105291,0.000105291,0.000105291
120,16564.5,0.00322,0.00437,0.68678,0.83657,0.43536,0.4223,0.38786,0.33376,0.43536,0.4223,0.38786,0.29936,0.00372,0.00578,1.83658,0.89335,0.00010215,0.00010215,0.00010215
121,16701.1,0.00324,0.00442,0.67537,0.83609,0.45947,0.37669,0.3823,0.32938,0.45947,0.37669,0.38226,0.29113,0.00369,0.00569,1.8013,0.89492,9.9008e-05,9.9008e-05,9.9008e-05
122,16839.1,0.00317,0.00439,0.68075,0.83223,0.5254,0.34825,0.38439,0.33146,0.5254,0.34825,0.38452,0.29754,0.00373,0.00565,1.81457,0.89731,9.58664e-05,9.58664e-05,9.58664e-05
123,16977.3,0.00316,0.00421,0.6756,0.83533,0.4311,0.39536,0.37395,0.32398,0.4317,0.39609,0.37396,0.29009,0.00375,0.00573,1.81701,0.89803,9.27248e-05,9.27248e-05,9.27248e-05
124,17115.9,0.00322,0.00431,0.67916,0.83863,0.43752,0.39013,0.37255,0.31886,0.43726,0.39035,0.37228,0.28854,0.00377,0.00566,1.79546,0.89847,8.95832e-05,8.95832e-05,8.95832e-05
125,17254.6,0.00319,0.00428,0.68096,0.83605,0.45912,0.36791,0.36679,0.31529,0.45957,0.36816,0.36741,0.28184,0.00378,0.00575,1.86025,0.90001,8.64416e-05,8.64416e-05,8.64416e-05
126,17393.4,0.00318,0.00439,0.66272,0.83311,0.47597,0.37278,0.37668,0.32348,0.47693,0.37453,0.37676,0.28769,0.00377,0.00565,1.75222,0.8971,8.33e-05,8.33e-05,8.33e-05
127,17531,0.00316,0.00424,0.65366,0.83978,0.49568,0.36937,0.38058,0.32605,0.49438,0.3699,0.38093,0.29244,0.00375,0.00564,1.79829,0.89752,8.01584e-05,8.01584e-05,8.01584e-05
128,17669.4,0.00324,0.00442,0.64931,0.8388,0.45031,0.37954,0.38347,0.32921,0.45104,0.38028,0.38365,0.29476,0.00374,0.00565,1.82605,0.8943,7.70168e-05,7.70168e-05,7.70168e-05
129,17808.5,0.00321,0.00446,0.66566,0.8368,0.4592,0.39877,0.38168,0.3284,0.46039,0.39977,0.38269,0.29552,0.00372,0.0057,1.81903,0.89551,7.38752e-05,7.38752e-05,7.38752e-05
