epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,3889.39,0.03418,0.04127,2.00055,0.85707,0.27987,0.43446,0.27794,0.22872,0.27853,0.43135,0.27766,0.21241,0.03498,0.04688,2.20868,0.89481,0.000391177,0.000391177,0.000391177
29,4028.65,0.03343,0.04056,2.00791,0.85642,0.36618,0.43439,0.29674,0.24476,0.36618,0.43439,0.2964,0.225,0.03428,0.04598,2.19976,0.88501,0.000388035,0.000388035,0.000388035
30,4167.58,0.03452,0.04186,2.0157,0.85848,0.37284,0.3668,0.29854,0.24693,0.37298,0.36728,0.29832,0.22715,0.03476,0.047,2.21711,0.88953,0.000384894,0.000384894,0.000384894
31,4307.42,0.03362,0.04038,1.93926,0.8552,0.37346,0.41048,0.30874,0.2514,0.37788,0.39831,0.30804,0.23092,0.0365,0.0496,2.14471,0.90066,0.000381752,0.000381752,0.000381752
32,4447.04,0.0333,0.04019,1.9227,0.85814,0.29819,0.43027,0.28111,0.23172,0.29883,0.43127,0.28195,0.21408,0.03554,0.04821,2.3022,0.89692,0.00037861,0.00037861,0.00037861
33,4586.94,0.03336,0.0403,1.92739,0.85794,0.27903,0.41069,0.26685,0.21681,0.27944,0.4103,0.2666,0.20017,0.03506,0.04734,2.35176,0.89191,0.000375469,0.000375469,0.000375469
34,4726.16,0.03384,0.04014,1.90017,0.8633,0.38963,0.3611,0.32029,0.26689,0.3905,0.36242,0.32085,0.24619,0.0359,0.04609,2.07893,0.88859,0.000372327,0.000372327,0.000372327
35,4866.73,0.03391,0.03974,1.85447,0.85902,0.22914,0.46124,0.3277,0.27179,0.23062,0.46215,0.32845,0.24936,0.03511,0.04756,2.04625,0.89269,0.000369186,0.000369186,0.000369186
36,5005.62,0.03178,0.03742,1.87304,0.85586,0.24332,0.49275,0.31765,0.26204,0.24359,0.48907,0.31894,0.2404,0.03468,0.04604,2.07301,0.89056,0.000366044,0.000366044,0.000366044
37,5143.81,0.03241,0.03916,1.83355,0.85046,0.31742,0.47156,0.31379,0.26347,0.32885,0.44625,0.31435,0.24155,0.03473,0.04682,2.21055,0.89466,0.000362902,0.000362902,0.000362902
38,5282.8,0.0332,0.03958,1.82215,0.85534,0.40985,0.37682,0.32206,0.27027,0.41089,0.37658,0.32245,0.2475,0.03508,0.04729,2.02132,0.89457,0.000359761,0.000359761,0.000359761
39,5420.79,0.03297,0.03817,1.81756,0.85341,0.30154,0.39765,0.32082,0.26461,0.30072,0.39658,0.32027,0.24273,0.03554,0.04743,2.26945,0.89796,0.000356619,0.000356619,0.000356619
40,5560,0.03346,0.04025,1.80509,0.85914,0.34155,0.42815,0.30833,0.25387,0.33994,0.42965,0.30767,0.23381,0.03509,0.04671,2.31751,0.89191,0.000353478,0.000353478,0.000353478
41,5697.5,0.03214,0.03802,1.78109,0.85208,0.34353,0.40674,0.32211,0.26797,0.34333,0.40696,0.3216,0.24746,0.0349,0.04722,2.2036,0.88827,0.000350336,0.000350336,0.000350336
42,5835.31,0.0324,0.03842,1.7554,0.85069,0.35537,0.44848,0.34027,0.28298,0.32375,0.46568,0.3396,0.25691,0.03545,0.04654,2.19338,0.89347,0.000347194,0.000347194,0.000347194
43,5973.78,0.03384,0.03961,1.80688,0.85662,0.43289,0.35211,0.33814,0.27899,0.43363,0.35369,0.3391,0.25938,0.03559,0.04729,2.02104,0.89728,0.000344053,0.000344053,0.000344053
44,6114.09,0.03263,0.03888,1.75145,0.85477,0.27862,0.49174,0.331,0.27729,0.27886,0.49339,0.33167,0.25737,0.03427,0.04585,2.08964,0.88616,0.000340911,0.000340911,0.000340911
45,6251.89,0.03236,0.03876,1.73215,0.84773,0.35166,0.37707,0.32784,0.26397,0.35657,0.37313,0.32663,0.24106,0.0364,0.05082,2.25258,0.8993,0.00033777,0.00033777,0.00033777
46,6391.26,0.03411,0.04116,1.7418,0.8595,0.32354,0.46558,0.32301,0.26442,0.32471,0.46462,0.32187,0.24562,0.03498,0.04572,2.10134,0.88666,0.000334628,0.000334628,0.000334628
47,6528.87,0.03269,0.03984,1.68791,0.85779,0.34438,0.47865,0.34408,0.28115,0.34438,0.47865,0.34387,0.26585,0.03515,0.04627,2.05138,0.88491,0.000331486,0.000331486,0.000331486
48,6667.72,0.03163,0.03839,1.66481,0.85155,0.29241,0.49841,0.33694,0.27988,0.29315,0.49858,0.33677,0.25031,0.03483,0.04629,2.07642,0.88543,0.000328345,0.000328345,0.000328345
49,6807,0.03246,0.03964,1.6796,0.85225,0.32136,0.44749,0.32142,0.26619,0.32367,0.44956,0.32228,0.24527,0.03481,0.04623,2.14772,0.89877,0.000325203,0.000325203,0.000325203
50,6945.04,0.03158,0.03805,1.64078,0.84519,0.40691,0.4018,0.31582,0.25772,0.40645,0.4029,0.31521,0.23942,0.0354,0.04776,2.29881,0.89857,0.000322062,0.000322062,0.000322062
51,7084.05,0.03186,0.03879,1.63666,0.84974,0.29271,0.35827,0.3005,0.24939,0.28936,0.35886,0.29991,0.22784,0.03559,0.04859,2.24134,0.9,0.00031892,0.00031892,0.00031892
52,7222.99,0.03196,0.03907,1.64877,0.85549,0.28763,0.45899,0.33438,0.27384,0.28735,0.45874,0.3338,0.25268,0.03445,0.04526,2.26485,0.88478,0.000315778,0.000315778,0.000315778
53,7360.85,0.03134,0.03709,1.62603,0.84303,0.33821,0.43553,0.34792,0.2902,0.33747,0.43558,0.34798,0.2673,0.03458,0.04598,2.13897,0.88901,0.000312637,0.000312637,0.000312637
54,7499.58,0.0315,0.03851,1.64701,0.85528,0.29197,0.45272,0.33096,0.27585,0.29085,0.45312,0.33098,0.25212,0.03381,0.04549,2.19602,0.88831,0.000309495,0.000309495,0.000309495
55,7638.13,0.0321,0.0389,1.55918,0.84987,0.32502,0.45341,0.34647,0.28688,0.32498,0.45363,0.34644,0.26277,0.03475,0.04602,2.0682,0.88891,0.000306354,0.000306354,0.000306354
56,7777.68,0.0317,0.0377,1.61014,0.84915,0.35954,0.40522,0.32371,0.26715,0.35963,0.4057,0.3235,0.2456,0.0352,0.04683,2.17365,0.89249,0.000303212,0.000303212,0.000303212
57,7918.01,0.03155,0.03845,1.53052,0.85546,0.33903,0.45421,0.33711,0.28088,0.33872,0.45396,0.33702,0.2562,0.03402,0.04576,2.20789,0.88609,0.00030007,0.00030007,0.00030007
58,8055.81,0.03173,0.03856,1.52948,0.84788,0.29716,0.45848,0.3379,0.28187,0.29683,0.45822,0.33734,0.26059,0.03445,0.04557,2.28398,0.89329,0.000296929,0.000296929,0.000296929
59,8194.13,0.032,0.03867,1.51532,0.85041,0.38004,0.46738,0.35055,0.28783,0.38004,0.46738,0.35052,0.26611,0.03425,0.04537,2.11945,0.88777,0.000293787,0.000293787,0.000293787
60,8331.36,0.03139,0.03804,1.51963,0.8481,0.35217,0.42773,0.32755,0.27319,0.35295,0.42872,0.32728,0.24903,0.03473,0.04718,2.16647,0.89841,0.000290646,0.000290646,0.000290646
61,8470.76,0.03096,0.03825,1.50895,0.84615,0.42173,0.37283,0.35265,0.29464,0.42127,0.37382,0.35269,0.27016,0.03404,0.04665,2.06413,0.88895,0.000287504,0.000287504,0.000287504
62,8608.86,0.03138,0.03842,1.49285,0.84891,0.34873,0.45621,0.33887,0.28278,0.34848,0.45644,0.33763,0.2589,0.03392,0.04516,2.29927,0.88938,0.000284362,0.000284362,0.000284362
63,8745.98,0.03097,0.037,1.45686,0.84482,0.3209,0.41551,0.33217,0.27511,0.31914,0.41518,0.33064,0.25291,0.03406,0.04578,2.24254,0.88879,0.000281221,0.000281221,0.000281221
64,8884.61,0.03079,0.03754,1.4169,0.85006,0.30514,0.43653,0.33434,0.28147,0.30513,0.43759,0.334,0.25762,0.03408,0.0467,2.24436,0.89241,0.000278079,0.000278079,0.000278079
65,9021.79,0.03171,0.03875,1.43339,0.84729,0.34637,0.39415,0.34194,0.28806,0.34674,0.39567,0.34253,0.26139,0.03379,0.04688,2.10579,0.89151,0.000274938,0.000274938,0.000274938
66,9159.61,0.0309,0.03768,1.4204,0.85056,0.2814,0.47677,0.34603,0.29073,0.28201,0.47777,0.34617,0.26724,0.03366,0.04607,2.13287,0.88795,0.000271796,0.000271796,0.000271796
67,9296.94,0.03129,0.0379,1.42058,0.84563,0.38451,0.36445,0.3427,0.28537,0.38465,0.36493,0.34229,0.26139,0.03452,0.04603,2.24505,0.89177,0.000268654,0.000268654,0.000268654
68,9434.64,0.03104,0.03826,1.43381,0.84683,0.30207,0.42944,0.33029,0.2784,0.30207,0.42944,0.32975,0.25131,0.03485,0.0477,2.25274,0.89902,0.000265513,0.000265513,0.000265513
69,9571.62,0.0308,0.03649,1.36504,0.84181,0.38312,0.40863,0.35402,0.29993,0.38366,0.40936,0.35441,0.27569,0.0339,0.04624,2.16782,0.88887,0.000262371,0.000262371,0.000262371
70,9712.1,0.03154,0.03985,1.40882,0.849,0.36798,0.39376,0.33023,0.27177,0.37032,0.39385,0.33105,0.25378,0.03419,0.04562,2.19628,0.88919,0.00025923,0.00025923,0.00025923
71,9849.18,0.03003,0.03704,1.36577,0.84854,0.34679,0.40151,0.3415,0.28653,0.34689,0.40337,0.3411,0.2636,0.03392,0.04559,2.19614,0.88955,0.000256088,0.000256088,0.000256088
72,9987.09,0.03086,0.03756,1.33562,0.84466,0.32074,0.42613,0.32753,0.27183,0.32074,0.42613,0.32777,0.25102,0.03369,0.04491,2.36898,0.88231,0.000252946,0.000252946,0.000252946
73,10124.2,0.0304,0.03631,1.37159,0.83967,0.3858,0.36691,0.3466,0.28858,0.38517,0.36639,0.34626,0.26902,0.03427,0.04628,2.13817,0.88717,0.000249805,0.000249805,0.000249805
74,10261.2,0.03052,0.03707,1.31589,0.84252,0.36988,0.41398,0.35264,0.29394,0.36964,0.41388,0.35134,0.26457,0.0347,0.04532,2.22145,0.89301,0.000246663,0.000246663,0.000246663
75,10399.4,0.03076,0.03664,1.2828,0.84594,0.33966,0.44602,0.35626,0.29704,0.33928,0.44726,0.35617,0.27198,0.03421,0.04594,2.26287,0.89005,0.000243522,0.000243522,0.000243522
76,10537.5,0.03191,0.03902,1.28484,0.84698,0.30703,0.45714,0.34167,0.28387,0.30352,0.48089,0.34109,0.26342,0.03374,0.04554,2.23869,0.88559,0.00024038,0.00024038,0.00024038
77,10674.7,0.03011,0.03567,1.2696,0.84402,0.34294,0.39659,0.34642,0.29151,0.34359,0.39711,0.34656,0.26607,0.03428,0.04598,2.20897,0.89127,0.000237238,0.000237238,0.000237238
78,10811.8,0.02974,0.03689,1.2907,0.84439,0.34236,0.45013,0.34781,0.29189,0.34202,0.44987,0.34742,0.26778,0.03387,0.04475,2.26866,0.8851,0.000234097,0.000234097,0.000234097
79,10950.1,0.03022,0.03686,1.22453,0.8419,0.3817,0.42611,0.36452,0.30709,0.38135,0.42633,0.36423,0.28032,0.03388,0.04583,2.18945,0.89079,0.000230955,0.000230955,0.000230955
80,11087.8,0.03036,0.03696,1.24517,0.84592,0.35955,0.43559,0.36029,0.30571,0.35892,0.43556,0.35978,0.27868,0.03373,0.04542,2.18572,0.89197,0.000227814,0.000227814,0.000227814
81,11226.6,0.03106,0.03785,1.23796,0.8466,0.36922,0.39335,0.36514,0.30681,0.369,0.39471,0.36501,0.27903,0.03375,0.04517,2.20126,0.89007,0.000224672,0.000224672,0.000224672
82,11364.6,0.03066,0.03817,1.2082,0.85106,0.37292,0.41338,0.36716,0.30924,0.37297,0.41385,0.3668,0.27896,0.03306,0.04508,2.17263,0.88339,0.00022153,0.00022153,0.00022153
83,11503,0.02967,0.03553,1.20237,0.84313,0.38365,0.45831,0.36466,0.30555,0.38344,0.4579,0.36482,0.28021,0.03343,0.04559,2.19682,0.88239,0.000218389,0.000218389,0.000218389
84,11642.9,0.02969,0.03616,1.20346,0.84463,0.38735,0.44589,0.35803,0.30104,0.38744,0.44637,0.35809,0.27749,0.0337,0.04577,2.26058,0.88624,0.000215247,0.000215247,0.000215247
85,11782.2,0.03024,0.03797,1.21476,0.84702,0.3642,0.43424,0.3536,0.29608,0.36331,0.43441,0.35343,0.27492,0.03366,0.04573,2.31701,0.88692,0.000212106,0.000212106,0.000212106
86,11920.9,0.03,0.03634,1.17545,0.84531,0.43734,0.36131,0.35244,0.2974,0.43686,0.36105,0.3521,0.2707,0.03404,0.04609,2.19056,0.89347,0.000208964,0.000208964,0.000208964
87,12060.9,0.02985,0.03618,1.14629,0.84376,0.39008,0.41194,0.35235,0.29507,0.38935,0.41143,0.35171,0.27167,0.03417,0.04584,2.27001,0.8923,0.000205822,0.000205822,0.000205822
88,12200.2,0.03005,0.03663,1.13134,0.84495,0.39135,0.43393,0.36475,0.30739,0.39074,0.43342,0.36443,0.27622,0.03391,0.0454,2.17663,0.89427,0.000202681,0.000202681,0.000202681
89,12339.4,0.02998,0.03721,1.12776,0.83726,0.39513,0.41706,0.35693,0.30062,0.3957,0.41779,0.35702,0.27496,0.03397,0.0457,2.22087,0.89388,0.000199539,0.000199539,0.000199539
90,12478.9,0.02988,0.03649,1.12735,0.83837,0.36064,0.42285,0.35773,0.30099,0.36075,0.42333,0.35696,0.2792,0.03431,0.04564,2.33106,0.89324,0.000196398,0.000196398,0.000196398
91,12617.8,0.02979,0.03637,1.13529,0.83889,0.46494,0.35067,0.36374,0.30722,0.46443,0.35041,0.36339,0.27779,0.0335,0.04515,2.17151,0.89566,0.000193256,0.000193256,0.000193256
92,12755.6,0.03039,0.03675,1.0816,0.84745,0.41796,0.3502,0.35497,0.30087,0.41657,0.34976,0.35373,0.27313,0.03323,0.04604,2.23355,0.88597,0.000190114,0.000190114,0.000190114
93,12893.9,0.02949,0.03569,1.07209,0.84285,0.4433,0.35456,0.3594,0.30452,0.44189,0.35379,0.35813,0.27752,0.03363,0.04605,2.23012,0.89407,0.000186973,0.000186973,0.000186973
94,13031.7,0.0295,0.0365,1.1054,0.84136,0.39995,0.38875,0.36514,0.30787,0.39953,0.38849,0.36457,0.2775,0.0338,0.04684,2.22709,0.89444,0.000183831,0.000183831,0.000183831
95,13169.5,0.02957,0.03611,1.09566,0.84288,0.38618,0.39865,0.35424,0.29695,0.38539,0.39861,0.35342,0.27143,0.03351,0.04539,2.32007,0.88844,0.00018069,0.00018069,0.00018069
96,13309.8,0.03068,0.03736,1.11115,0.84457,0.47552,0.37186,0.37298,0.31585,0.47299,0.37622,0.37324,0.28796,0.03383,0.04645,2.25224,0.89229,0.000177548,0.000177548,0.000177548
97,13446.1,0.0299,0.03683,1.07005,0.84526,0.40364,0.40411,0.34738,0.29003,0.4028,0.40359,0.34639,0.26271,0.03359,0.0456,2.29884,0.89306,0.000174406,0.000174406,0.000174406
98,13582.1,0.02968,0.03566,1.07634,0.84243,0.3705,0.41348,0.35403,0.29606,0.36949,0.41271,0.3529,0.2715,0.03392,0.04571,2.33622,0.89311,0.000171265,0.000171265,0.000171265
99,13719.3,0.0287,0.03475,1.01522,0.83737,0.44144,0.38737,0.37683,0.3179,0.44158,0.38785,0.37658,0.28997,0.03341,0.04581,2.22788,0.89378,0.000168123,0.000168123,0.000168123
100,13856,0.02882,0.03436,1.03711,0.83984,0.39923,0.40364,0.37773,0.31964,0.399,0.40386,0.37712,0.29032,0.03341,0.046,2.25846,0.89459,0.000164982,0.000164982,0.000164982
101,13992.6,0.02881,0.03484,1.02025,0.84505,0.43195,0.35158,0.36477,0.30802,0.43289,0.35217,0.36432,0.27841,0.03428,0.04666,2.27997,0.89817,0.00016184,0.00016184,0.00016184
102,14130.3,0.03026,0.03708,1.0444,0.83877,0.46797,0.33222,0.36301,0.3065,0.46857,0.33216,0.3623,0.27943,0.03389,0.04577,2.32084,0.89067,0.000158698,0.000158698,0.000158698
103,14266.6,0.02953,0.03567,1.02472,0.837,0.41881,0.41539,0.37055,0.31173,0.41863,0.41597,0.37049,0.28492,0.03426,0.04578,2.30838,0.8907,0.000155557,0.000155557,0.000155557
104,14404.4,0.03029,0.03606,1.01316,0.84181,0.44071,0.34697,0.35891,0.30612,0.44071,0.34697,0.3592,0.27753,0.03342,0.0457,2.27239,0.89051,0.000152415,0.000152415,0.000152415
105,14541.3,0.0298,0.03608,1.01245,0.83499,0.43798,0.37036,0.35655,0.30188,0.43888,0.37157,0.35708,0.27259,0.03356,0.0454,2.27451,0.88871,0.000149274,0.000149274,0.000149274
106,14677.8,0.02946,0.03523,0.9927,0.84344,0.47532,0.34836,0.37608,0.31552,0.47656,0.34883,0.37613,0.28895,0.03398,0.0457,2.2293,0.88879,0.000146132,0.000146132,0.000146132
107,14814.1,0.02893,0.03467,0.97742,0.83371,0.3764,0.41265,0.35749,0.30382,0.37658,0.41313,0.35745,0.27473,0.03378,0.04641,2.28076,0.89683,0.00014299,0.00014299,0.00014299
108,14951.8,0.0292,0.03493,0.98575,0.84071,0.40623,0.42158,0.3632,0.30777,0.4076,0.42189,0.36405,0.27981,0.03379,0.04613,2.28203,0.89322,0.000139849,0.000139849,0.000139849
109,15089.9,0.02818,0.03459,0.97154,0.83586,0.39726,0.36815,0.35297,0.29837,0.39757,0.36863,0.35326,0.27156,0.03353,0.04632,2.31555,0.89482,0.000136707,0.000136707,0.000136707
110,15229,0.02901,0.0357,0.96406,0.83633,0.40196,0.38965,0.36138,0.30645,0.40415,0.38831,0.36156,0.27588,0.033,0.04533,2.27178,0.88577,0.000133566,0.000133566,0.000133566
111,15368.1,0.02923,0.03624,0.97734,0.83325,0.42619,0.35293,0.34985,0.29538,0.4274,0.35392,0.35041,0.27131,0.03382,0.04592,2.38822,0.8883,0.000130424,0.000130424,0.000130424
112,15507,0.02932,0.03614,0.98586,0.8442,0.46016,0.321,0.34707,0.2931,0.46097,0.32173,0.34732,0.26523,0.03347,0.04562,2.27923,0.89491,0.000127282,0.000127282,0.000127282
113,15648.1,0.02859,0.03496,0.9679,0.83817,0.35967,0.41856,0.35993,0.30533,0.35933,0.41831,0.3599,0.27666,0.03358,0.04592,2.29267,0.89376,0.000124141,0.000124141,0.000124141
114,15787.8,0.02908,0.03673,0.95042,0.84254,0.42232,0.37817,0.3563,0.30167,0.42292,0.37736,0.35653,0.27148,0.03356,0.04587,2.33333,0.89248,0.000120999,0.000120999,0.000120999
115,15925.6,0.0287,0.03558,0.95219,0.83676,0.35318,0.45675,0.36986,0.3156,0.35362,0.45748,0.36999,0.28589,0.03337,0.04571,2.3429,0.89093,0.000117858,0.000117858,0.000117858
