epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22992.7,0.05113,0.08346,3.78866,0.97932,0.05882,0.01307,0.03595,0.03176,0.05882,0.01307,0.03595,0.03283,0.04756,0.07467,3.8173,0.92368,0.00013328,0.00013328,0.00013328
