epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,7671.95,0.02488,0.03018,2.63506,0.86163,0.37758,0.43886,0.32435,0.2658,0.37758,0.43886,0.32414,0.24483,0.02569,0.03498,3.32658,0.89075,0.000303212,0.000303212,0.000303212
57,7809.33,0.02483,0.03098,2.54394,0.86882,0.29724,0.4304,0.32181,0.26743,0.297,0.43014,0.32131,0.24178,0.02576,0.03516,3.38485,0.89362,0.00030007,0.00030007,0.00030007
58,7945.02,0.02496,0.03107,2.5516,0.85989,0.31482,0.47108,0.34285,0.28734,0.31578,0.47292,0.34343,0.2595,0.02597,0.03532,3.26393,0.89532,0.000296929,0.000296929,0.000296929
59,8081.83,0.02543,0.03139,2.53977,0.86395,0.29608,0.45476,0.32738,0.26597,0.2963,0.45653,0.32766,0.24581,0.02713,0.03618,3.28102,0.91268,0.000293787,0.000293787,0.000293787
60,8217.83,0.02513,0.03094,2.51661,0.86361,0.3665,0.46529,0.3383,0.28069,0.36683,0.46554,0.33829,0.25776,0.02603,0.03487,3.33222,0.89069,0.000290646,0.000290646,0.000290646
61,8354.13,0.02421,0.03032,2.47877,0.85728,0.30833,0.47292,0.33045,0.27157,0.30856,0.47317,0.33047,0.2495,0.02676,0.03599,3.29098,0.90985,0.000287504,0.000287504,0.000287504
62,8491.34,0.0244,0.03048,2.44893,0.86113,0.31669,0.45765,0.33226,0.27124,0.31669,0.45765,0.33187,0.25201,0.02542,0.03437,3.29909,0.89303,0.000284362,0.000284362,0.000284362
63,8628.31,0.02444,0.02959,2.41927,0.8578,0.31589,0.47232,0.31613,0.25921,0.3156,0.47207,0.31572,0.23687,0.02585,0.03442,3.25341,0.8915,0.000281221,0.000281221,0.000281221
64,8765.55,0.02458,0.03021,2.39438,0.86233,0.35294,0.50197,0.35089,0.29018,0.35273,0.50171,0.34979,0.26343,0.02555,0.03498,3.09225,0.89876,0.000278079,0.000278079,0.000278079
65,8903.78,0.02545,0.03152,2.42352,0.86239,0.32418,0.4575,0.3424,0.28417,0.32354,0.45699,0.34192,0.25723,0.02551,0.03525,3.25421,0.88657,0.000274938,0.000274938,0.000274938
66,9040.53,0.02479,0.03079,2.37799,0.86534,0.34311,0.48052,0.35982,0.30254,0.34289,0.48026,0.35912,0.2759,0.02536,0.03448,3.0439,0.89261,0.000271796,0.000271796,0.000271796
67,9177.5,0.02495,0.03054,2.43403,0.85914,0.35373,0.48639,0.34716,0.28896,0.35373,0.48639,0.34712,0.26302,0.02608,0.03533,3.19048,0.89867,0.000268654,0.000268654,0.000268654
68,9314.33,0.02463,0.03091,2.40943,0.86033,0.38,0.41666,0.34108,0.28407,0.37991,0.41516,0.33988,0.25768,0.02535,0.03424,3.284,0.89071,0.000265513,0.000265513,0.000265513
69,9450.7,0.02431,0.02939,2.33357,0.85336,0.33318,0.43584,0.34265,0.28786,0.33361,0.43658,0.34288,0.26239,0.02573,0.03449,3.29694,0.89421,0.000262371,0.000262371,0.000262371
70,9588.8,0.0248,0.0314,2.35595,0.85839,0.32442,0.47301,0.31859,0.26346,0.328,0.46474,0.31829,0.23926,0.02591,0.03483,3.28707,0.89714,0.00025923,0.00025923,0.00025923
71,9724.83,0.02386,0.02988,2.27049,0.86106,0.29448,0.48802,0.33437,0.27867,0.29477,0.48254,0.33418,0.25398,0.02629,0.03531,3.22726,0.90514,0.000256088,0.000256088,0.000256088
72,9861.87,0.02443,0.03008,2.26031,0.85767,0.35824,0.43344,0.35532,0.29599,0.35927,0.43478,0.35515,0.26941,0.02559,0.03397,3.2259,0.8905,0.000252946,0.000252946,0.000252946
73,9998.23,0.02418,0.02913,2.3273,0.85267,0.35599,0.43379,0.3475,0.29351,0.35566,0.43353,0.34742,0.26779,0.02591,0.03484,3.30422,0.89568,0.000249805,0.000249805,0.000249805
74,10134.9,0.02441,0.03001,2.25012,0.85562,0.37052,0.47542,0.3484,0.28381,0.36868,0.47838,0.34859,0.25732,0.02665,0.03395,3.30723,0.89615,0.000246663,0.000246663,0.000246663
75,10271.9,0.02462,0.0299,2.19695,0.85999,0.34904,0.46962,0.34742,0.28952,0.34914,0.46839,0.34747,0.26665,0.0266,0.03505,3.41462,0.89882,0.000243522,0.000243522,0.000243522
76,10409.1,0.0255,0.03171,2.20099,0.86272,0.37068,0.42809,0.33063,0.27802,0.37036,0.42783,0.33065,0.25235,0.02595,0.03535,3.19857,0.9034,0.00024038,0.00024038,0.00024038
77,10544.9,0.02402,0.02897,2.18693,0.85777,0.31187,0.44539,0.33882,0.28496,0.31329,0.45067,0.33911,0.25959,0.02637,0.03542,3.34802,0.90033,0.000237238,0.000237238,0.000237238
78,10684.7,0.02389,0.02987,2.20886,0.85835,0.34895,0.4509,0.34616,0.29116,0.35095,0.44921,0.34571,0.2646,0.02548,0.0338,3.35931,0.88886,0.000234097,0.000234097,0.000234097
79,10830.6,0.02409,0.02954,2.13127,0.85463,0.38535,0.44931,0.35861,0.30058,0.38535,0.44931,0.35891,0.27375,0.02578,0.03464,3.29039,0.89275,0.000230955,0.000230955,0.000230955
80,10968.4,0.02421,0.02987,2.14637,0.8574,0.40628,0.41802,0.33408,0.27764,0.40573,0.41701,0.33193,0.24924,0.02566,0.03519,3.41712,0.89811,0.000227814,0.000227814,0.000227814
81,11106.4,0.02458,0.03052,2.14131,0.86164,0.3355,0.49059,0.3564,0.29911,0.33581,0.49085,0.35649,0.27363,0.02534,0.0343,3.21381,0.89089,0.000224672,0.000224672,0.000224672
