epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2578.45,0.00283,0.00377,2.64144,0.8772,0.32011,0.4261,0.26521,0.20916,0.32022,0.42657,0.26505,0.19653,0.00303,0.00442,2.85956,0.90696,0.000419451,0.000419451,0.000419451
20,2716.41,0.00299,0.00411,2.67087,0.88444,0.29308,0.47502,0.27847,0.21977,0.29371,0.47369,0.27754,0.20376,0.00297,0.00426,2.76115,0.90619,0.00041631,0.00041631,0.00041631
21,2851.87,0.00284,0.00377,2.61515,0.87685,0.23326,0.45921,0.28634,0.22593,0.23326,0.45921,0.28481,0.21311,0.00299,0.00436,2.71049,0.90965,0.000413168,0.000413168,0.000413168
22,2987.49,0.00276,0.00369,2.5703,0.87613,0.35284,0.41743,0.30463,0.24557,0.35311,0.41769,0.30438,0.22794,0.00287,0.00415,2.72691,0.89652,0.000410026,0.000410026,0.000410026
23,3124.38,0.0028,0.0037,2.56605,0.87173,0.31969,0.40233,0.27612,0.22185,0.32137,0.40056,0.27587,0.204,0.00288,0.00424,2.87768,0.90329,0.000406885,0.000406885,0.000406885
24,3262.57,0.0029,0.00393,2.53189,0.88701,0.30308,0.46109,0.30243,0.24446,0.30414,0.46095,0.30221,0.22822,0.00291,0.00419,2.61004,0.90043,0.000403743,0.000403743,0.000403743
25,3399.05,0.00286,0.00377,2.52781,0.86801,0.3736,0.438,0.3037,0.2448,0.37413,0.43717,0.30366,0.22934,0.00295,0.00423,2.65781,0.90651,0.000400602,0.000400602,0.000400602
26,3536.14,0.00283,0.00371,2.44348,0.87529,0.37859,0.41871,0.29097,0.23171,0.37867,0.41703,0.29101,0.21132,0.00291,0.0043,2.70329,0.90749,0.00039746,0.00039746,0.00039746
27,3671.56,0.00271,0.00366,2.44805,0.87412,0.26222,0.44227,0.29181,0.23643,0.26222,0.44227,0.29133,0.21891,0.00279,0.00415,2.60986,0.89666,0.000394318,0.000394318,0.000394318
28,3808.61,0.00282,0.0038,2.40011,0.87098,0.31347,0.40092,0.26955,0.21948,0.31347,0.40092,0.26869,0.20459,0.00277,0.00398,2.72775,0.89813,0.000391177,0.000391177,0.000391177
29,3944.63,0.00275,0.00376,2.4115,0.87105,0.33771,0.38957,0.28131,0.2284,0.33753,0.3896,0.28071,0.2084,0.00283,0.00413,2.82492,0.90146,0.000388035,0.000388035,0.000388035
30,4082.4,0.00283,0.00384,2.42251,0.86935,0.30475,0.43918,0.30349,0.24647,0.30452,0.43892,0.3029,0.22868,0.00276,0.00407,2.64228,0.89391,0.000384894,0.000384894,0.000384894
31,4219.97,0.00276,0.00372,2.33173,0.86602,0.3684,0.42843,0.31146,0.25367,0.36819,0.42817,0.31091,0.23641,0.00286,0.00412,2.59609,0.90218,0.000381752,0.000381752,0.000381752
32,4355.91,0.00274,0.00373,2.32023,0.86932,0.32212,0.42827,0.30455,0.24722,0.3218,0.42802,0.30395,0.22562,0.0028,0.00412,2.59707,0.90572,0.00037861,0.00037861,0.00037861
33,4491.88,0.00274,0.00374,2.31783,0.87027,0.32863,0.42324,0.28803,0.23206,0.32813,0.42357,0.28677,0.21346,0.00283,0.00413,2.77177,0.90222,0.000375469,0.000375469,0.000375469
34,4627.59,0.00275,0.00371,2.28654,0.87379,0.39841,0.4013,0.32082,0.26365,0.39841,0.4013,0.32059,0.24323,0.00283,0.00411,2.58309,0.89694,0.000372327,0.000372327,0.000372327
35,4762.23,0.00277,0.00366,2.23066,0.86987,0.26383,0.44835,0.31934,0.2639,0.26424,0.44909,0.31903,0.23923,0.00277,0.00406,2.60021,0.89609,0.000369186,0.000369186,0.000369186
36,4897.34,0.0026,0.00346,2.2498,0.86655,0.35042,0.38527,0.32102,0.26523,0.35098,0.38489,0.32073,0.2414,0.00275,0.00402,2.56865,0.90031,0.000366044,0.000366044,0.000366044
37,5033.31,0.00264,0.00356,2.21349,0.86064,0.42674,0.37944,0.31392,0.25962,0.42782,0.38018,0.31349,0.23732,0.00282,0.00417,2.91222,0.90933,0.000362902,0.000362902,0.000362902
38,5168.54,0.00275,0.00368,2.20944,0.86741,0.38287,0.37625,0.31286,0.25558,0.38114,0.37666,0.31149,0.23178,0.0029,0.00413,2.5485,0.90707,0.000359761,0.000359761,0.000359761
39,5303.43,0.00277,0.00354,2.19976,0.86633,0.33483,0.41983,0.34008,0.28064,0.33483,0.41983,0.33966,0.25596,0.00286,0.00406,2.66124,0.90098,0.000356619,0.000356619,0.000356619
40,5439.42,0.00275,0.00373,2.1778,0.8701,0.28256,0.49949,0.31157,0.25417,0.28256,0.49949,0.31143,0.23613,0.00285,0.00413,2.58815,0.90137,0.000353478,0.000353478,0.000353478
41,5574.63,0.00268,0.00355,2.14081,0.86391,0.32114,0.45607,0.3189,0.26023,0.32091,0.45581,0.31793,0.23707,0.00289,0.00418,2.48667,0.91123,0.000350336,0.000350336,0.000350336
42,5709.49,0.00269,0.00353,2.11264,0.86383,0.28829,0.48378,0.32938,0.27215,0.28793,0.47891,0.32877,0.24485,0.00281,0.004,2.64738,0.90256,0.000347194,0.000347194,0.000347194
43,5844.95,0.00276,0.00363,2.19048,0.86926,0.32434,0.45422,0.32533,0.26946,0.32575,0.45556,0.32583,0.24674,0.00275,0.00405,2.49217,0.89968,0.000344053,0.000344053,0.000344053
44,5981.54,0.00266,0.00358,2.12176,0.8677,0.28312,0.45428,0.32587,0.26984,0.28312,0.45428,0.32567,0.24635,0.00281,0.00404,2.61364,0.9028,0.000340911,0.000340911,0.000340911
45,6116.53,0.0026,0.0035,2.09334,0.85708,0.26316,0.47138,0.32566,0.26633,0.26304,0.47148,0.32501,0.24196,0.00282,0.00409,2.59928,0.90604,0.00033777,0.00033777,0.00033777
46,6252.35,0.00278,0.00372,2.12005,0.87135,0.31557,0.43299,0.30418,0.25343,0.3166,0.43456,0.30485,0.23107,0.00281,0.00406,2.67487,0.89526,0.000334628,0.000334628,0.000334628
47,6387.33,0.00268,0.00355,2.06218,0.86906,0.27655,0.47491,0.32669,0.27216,0.27723,0.47433,0.32636,0.24715,0.00279,0.00402,2.52055,0.89468,0.000331486,0.000331486,0.000331486
48,6523.19,0.00264,0.00349,2.02558,0.86174,0.31857,0.42053,0.34752,0.28807,0.32061,0.42204,0.34805,0.26038,0.00289,0.00399,2.4818,0.91159,0.000328345,0.000328345,0.000328345
49,6658.91,0.00267,0.00357,2.03296,0.86118,0.25402,0.46286,0.31173,0.25967,0.25371,0.4626,0.3108,0.23711,0.00274,0.00395,2.72188,0.89799,0.000325203,0.000325203,0.000325203
50,6794.83,0.00258,0.0034,1.99546,0.85561,0.31954,0.44823,0.32363,0.26524,0.31909,0.44819,0.32268,0.24342,0.00276,0.00392,2.62343,0.89926,0.000322062,0.000322062,0.000322062
51,6930.84,0.00258,0.00353,1.96986,0.85944,0.35187,0.37025,0.32026,0.26293,0.3516,0.36999,0.32028,0.24088,0.00279,0.00405,2.55197,0.90585,0.00031892,0.00031892,0.00031892
52,7066.34,0.00263,0.00355,1.99914,0.86814,0.34733,0.42378,0.32947,0.27049,0.34733,0.42378,0.3287,0.2442,0.00277,0.00394,2.64979,0.89859,0.000315778,0.000315778,0.000315778
53,7201.27,0.00257,0.00333,1.96957,0.85298,0.40689,0.41405,0.34649,0.28443,0.40689,0.41405,0.34641,0.265,0.00286,0.00394,2.50475,0.90455,0.000312637,0.000312637,0.000312637
54,7337.17,0.00262,0.00354,2.01405,0.86859,0.28761,0.38768,0.32205,0.26471,0.28825,0.38819,0.32205,0.23702,0.00279,0.00396,2.6484,0.90514,0.000309495,0.000309495,0.000309495
55,7472.78,0.00263,0.00354,1.90828,0.86085,0.27951,0.53203,0.33541,0.28,0.27977,0.53251,0.33529,0.25503,0.00275,0.00397,2.68369,0.90169,0.000306354,0.000306354,0.000306354
56,7608.76,0.00255,0.00339,1.94545,0.85892,0.27072,0.49986,0.30998,0.25665,0.27093,0.50034,0.30969,0.23496,0.0028,0.00402,2.66399,0.90069,0.000303212,0.000303212,0.000303212
57,7747.25,0.00258,0.00349,1.88503,0.86435,0.26343,0.45371,0.32194,0.26741,0.26387,0.45423,0.32147,0.24316,0.0027,0.0039,2.63594,0.89594,0.00030007,0.00030007,0.00030007
58,7885.22,0.00258,0.00351,1.88367,0.85723,0.3408,0.43307,0.32692,0.26799,0.34108,0.43333,0.32715,0.24328,0.00272,0.0039,2.57979,0.89993,0.000296929,0.000296929,0.000296929
59,8023.66,0.0026,0.00346,1.86227,0.86081,0.3184,0.45884,0.35262,0.29054,0.31863,0.4591,0.35309,0.26781,0.0028,0.00408,2.53907,0.899,0.000293787,0.000293787,0.000293787
60,8160.45,0.00259,0.00346,1.87155,0.85935,0.34966,0.40768,0.32257,0.26778,0.35004,0.40794,0.32211,0.24147,0.0027,0.00391,2.62143,0.89141,0.000290646,0.000290646,0.000290646
61,8297.78,0.00253,0.0034,1.82183,0.85624,0.34934,0.41738,0.35589,0.29663,0.34882,0.41687,0.355,0.26706,0.00273,0.0041,2.52283,0.90027,0.000287504,0.000287504,0.000287504
62,8435.12,0.00255,0.00347,1.81907,0.85937,0.30983,0.43967,0.32219,0.26836,0.30933,0.44068,0.32173,0.245,0.0027,0.00395,2.78671,0.89263,0.000284362,0.000284362,0.000284362
63,8571.14,0.0025,0.00337,1.77784,0.85372,0.3088,0.46405,0.32088,0.2661,0.30933,0.46546,0.32134,0.24134,0.00272,0.004,2.74066,0.89596,0.000281221,0.000281221,0.000281221
64,8708.3,0.00253,0.00337,1.77242,0.85923,0.3029,0.48484,0.34859,0.29443,0.30291,0.48473,0.34811,0.26403,0.0027,0.00394,2.52817,0.89616,0.000278079,0.000278079,0.000278079
65,8845.04,0.00261,0.00349,1.78315,0.85889,0.3087,0.45148,0.33864,0.28325,0.30934,0.45247,0.3384,0.25533,0.00275,0.00396,2.46783,0.90043,0.000274938,0.000274938,0.000274938
66,8981.88,0.00255,0.0034,1.74905,0.86117,0.35392,0.41667,0.34317,0.29139,0.35423,0.41833,0.34296,0.26397,0.0027,0.00389,2.47648,0.89454,0.000271796,0.000271796,0.000271796
67,9118.33,0.00258,0.00341,1.76274,0.85841,0.31128,0.4643,0.34815,0.29191,0.31154,0.46477,0.34796,0.26412,0.00278,0.00394,2.70088,0.90302,0.000268654,0.000268654,0.000268654
68,9255.63,0.00254,0.00346,1.74128,0.85673,0.33594,0.44188,0.33484,0.2815,0.33636,0.44262,0.33505,0.2561,0.00274,0.00397,2.60585,0.89786,0.000265513,0.000265513,0.000265513
69,9391.99,0.00252,0.00333,1.69591,0.85063,0.31961,0.44184,0.34279,0.28525,0.31941,0.44123,0.34314,0.26084,0.00276,0.00397,2.62173,0.90176,0.000262371,0.000262371,0.000262371
70,9530.32,0.00258,0.00358,1.71375,0.85842,0.35859,0.47223,0.35078,0.29086,0.35784,0.47321,0.35049,0.26341,0.00273,0.00391,2.56263,0.89402,0.00025923,0.00025923,0.00025923
71,9665.93,0.00246,0.00338,1.65606,0.85791,0.28712,0.49289,0.32814,0.2721,0.28837,0.49357,0.3285,0.24828,0.00274,0.00397,2.76613,0.90039,0.000256088,0.000256088,0.000256088
72,9801.53,0.00253,0.00342,1.6243,0.85561,0.30695,0.40489,0.31813,0.26335,0.30695,0.40489,0.3174,0.2381,0.00271,0.0039,2.83267,0.8943,0.000252946,0.000252946,0.000252946
73,9936.66,0.00252,0.0033,1.70039,0.85195,0.28558,0.46337,0.32319,0.26913,0.28558,0.46337,0.32336,0.24165,0.00279,0.0041,2.80218,0.9042,0.000249805,0.000249805,0.000249805
74,10072,0.00253,0.00333,1.64093,0.85527,0.31457,0.44761,0.33482,0.27719,0.31529,0.4486,0.33545,0.25014,0.00278,0.00392,2.63831,0.90134,0.000246663,0.000246663,0.000246663
75,10208.1,0.00253,0.00331,1.59247,0.8564,0.32405,0.41052,0.33935,0.28354,0.32483,0.41152,0.34002,0.26204,0.00276,0.00398,2.66646,0.89701,0.000243522,0.000243522,0.000243522
76,10343.9,0.00261,0.00351,1.5885,0.85776,0.30313,0.45246,0.33749,0.2848,0.30494,0.45254,0.33749,0.25556,0.00271,0.00387,2.62876,0.89827,0.00024038,0.00024038,0.00024038
